X,Y,Z,R,P,Y
0.699251102427034,0.220655691563404,-0.129298929371352,-9,26,29
0.490124717205732,-0.0775684660117863,0.0381218522307479,0,-20,-17
0.737715389864567,0.119557070106633,-0.113079524238182,12,44,44
0.637833579909296,0.210338223687989,0.0611060178847338,-9,-26,14
0.620530687617285,0.160652644326442,-0.118874234574833,12,44,26
0.627637186708944,-0.183689064576547,-0.115676537902341,-9,23,-44
0.582839188087205,-0.064840877798324,-0.0961749056360579,-12,5,-20
0.715932369051316,-0.154769058958993,0.0784564499277352,-6,-41,-38
0.695945932222279,-0.117117446275066,-0.0358173447230138,-6,29,-14
0.690445785022592,0.0399868412365911,0.0592030459727594,-3,-35,17
0.587078067522456,0.109144388741317,-0.0594927001299915,6,35,23
0.557246259603168,0.0829324911158884,0.0311538242328126,3,-38,20
0.635621904243633,-0.0237435237840898,0.10785423120236,12,-5,-41
0.706101350878645,-0.0598188184135043,-0.0239076409973903,9,32,-11
0.728285256330403,0.150122177274572,0.159451943922695,9,-5,23
0.670731805426424,-0.0888710453558863,-0.122490817236177,-9,44,-23
0.604482850235895,0.122988416739529,-0.0464947725039007,15,17,26
0.728285256330403,0.0954977585937712,-0.125678908039943,3,38,5
0.746172511870689,-0.0599032421916238,-0.151464666074637,-12,23,-17
0.658568133100277,0.139062484034858,-0.11021772185703,15,32,14
0.651371284529084,-0.173586857311708,0.0432405046563509,-0,-38,-26
0.662881278439055,0.0816511263387228,0.129101149791778,-3,-5,20
0.558020736896173,-0.0659076559162973,-0.0601079826710701,-9,35,-35
0.746956539335787,-0.209971209511362,-0.0933034320183823,0,5,-14
0.657336450491383,0.118501650488363,0.0208859839010276,12,-20,44
0.493891343328159,-0.0348019125094752,-0.0420055023438396,-15,38,-8
0.554181962337133,-0.0412039685660439,0.0201843409015974,-9,-8,-5
0.745287286339596,-0.113199919791783,-0.0232594267357456,-6,32,-26
0.699812547072549,0.158783925620735,-0.0640421543785176,12,5,38
0.734045896783384,-0.213875764040829,-0.0902494440305378,-0,41,-44
0.621355853158192,0.148010755861236,0.0293540006092804,-3,-44,41
0.580736977631664,-0.155715647466907,-0.0847724472865794,9,32,-41
0.746172511870689,-0.100347993824419,-0.0990223896894069,-9,44,-41
0.697766514093904,-0.223515837890241,-0.0282708440905542,0,14,-41
0.586488428339108,0.0961983052136824,-0.0429362867826982,15,44,8
0.748299181500819,0.167612560141557,-0.0458510585490921,0,23,5
0.679212706793958,0.099710415516918,0.118246924644295,15,-26,38
0.717028318797958,-0.141601047645822,-0.04383522116057,6,8,-17
0.608990541043135,-0.136811976282106,0.0109718451380681,-9,-35,-5
0.682779044583995,-0.128246492720995,0.119165575202619,-6,-23,-29
0.582839188087205,0.0347526926606147,-0.0196702531453586,15,20,20
0.582322883800769,-0.0454433744162279,0.0879014794721359,-6,-26,-26
0.699251102427034,0.183560395950784,-0.0495087720679295,6,35,14
0.646526940186669,-0.0654925027761765,0.119729433617081,-3,-26,-32
0.607898878610113,0.172970339583074,-0.0784029895206859,-6,8,44
0.724599856051005,0.26515015813838,-0.153149381418481,-0,14,26
0.677982456947563,0.22817945652096,-0.0281149859520775,-3,35,23
0.630569160635511,0.104707760727754,-0.0888349151029612,-0,32,35
0.656667086963789,0.215850912908275,0.10414341127017,3,-35,5
0.658568133100277,-0.126816719556433,0.0613887696498012,6,-17,-38
0.687345968824509,0.213159787505806,0.12895818555109,0,-17,29
0.572435968108704,-0.0971225213312972,0.0896259243921473,-0,-35,-26
0.582322883800769,0.0583011704577755,-0.051771637577594,-0,11,8
0.617113953566456,-0.189487116116544,0.0950278563326178,-6,-44,-35
0.736919429798664,0.127989581541917,-0.0437685331662449,3,32,11
0.578367846389117,-0.0539639200799092,0.0395150851077811,3,-41,-20
0.618186851840458,0.181240985493855,0.0723160188976685,0,-29,17
0.582839188087205,-0.120331591818709,-0.0721168800591945,0,41,-14
0.677982456947563,0.128509591297156,-0.0866216068117238,9,35,14
0.734045896783384,0.157117575944327,0.0828135522303063,15,-35,44
0.490124717205732,-0.0323340204823111,0.024224739591842,0,-29,-5
0.599024435317294,0.0912722590233527,0.0150247301386918,-3,-32,29
0.647984794160854,-0.069719786841815,0.0833344041766433,6,-44,-32
0.608990541043135,0.174646935593749,-0.0742364396600461,15,23,14
0.680228985990384,-0.130522513183221,0.0211613967591939,-0,-29,-32
0.476545045362189,-0.0729408214473757,0.0102197666279121,0,-5,-8
0.690445785022592,-0.168050968473346,-0.0832481234696052,-6,23,-41
0.746172511870689,0.173613576941652,-0.0808253256803998,3,32,41
0.65280963365895,-0.124259492969641,-0.0379416064442339,15,38,-41
0.493114579085771,-0.0782851837472539,-0.0223455444162598,6,41,-44
0.680228985990384,-0.0589619062661588,-0.103181582706479,-6,8,-14
0.621355853158192,-0.193678317255363,-0.00925134836392187,15,26,-11
0.65417907812752,0.152210605825156,0.128996934164789,0,-14,35
0.630569160635511,0.0370203937411602,0.0349349098972472,12,-35,44
0.555742266255226,-0.163098568178743,-0.0452186248545681,-15,17,-44
0.620530687617285,0.166863625566948,0.0982158248848432,9,-41,11
0.554181962337133,0.143430335346288,-0.0676627483452941,12,11,17
0.712048194252831,-0.141624877501083,0.147853848778523,3,-26,-29
0.590331262080203,0.126370074238734,0.0510352476757551,-9,-17,11
0.677982456947563,0.200753028135742,0.111107848357247,6,-26,11
0.530829003811187,0.125624819510575,-0.0380840821940111,-6,26,44
0.748299181500819,0.0620686718883616,0.134644528596901,12,-35,11
0.57401488364432,-0.155565903963115,0.0203010472522306,12,-23,-29
0.652294733510517,-0.0743169058300743,0.0342796252653252,0,-29,-44
0.724599856051005,-0.220649065136834,-0.106377810722665,-12,35,-35
0.621355853158192,-0.179583084005925,0.109573060935247,12,-35,-26
0.516059618046791,-0.133195478190189,0.0534656518917452,-9,-41,-44
0.603698722554628,0.104755061182296,-0.0809878082456424,12,11,44
0.723313074757769,0.183099730990364,0.140876528893025,-12,-32,38
0.614703069575201,0.13723433392044,-0.0924648354798387,-3,26,17
0.715932369051316,0.0226476770126633,-0.084606758832239,-3,17,44
0.647984794160854,0.131613388748839,0.111654247791583,3,-29,35
0.699251102427034,0.0124102255338976,0.0601695369741827,6,-23,14
0.605011673975158,0.120881727384112,0.0892826414131101,9,-38,5
0.728285256330403,-0.0554284794632389,-0.100647557266768,12,38,-35
0.691552808034388,0.0821597837226059,0.120619038339574,3,-41,35
0.548712473959754,-0.126541641113935,0.042802560379559,12,-29,-8
0.722653313763111,-0.220036879317749,-0.0732813726927955,-3,14,-41
0.633479523873345,0.148085428643453,0.12422351264137,6,-29,23
0.652294733510517,-0.0632393336380224,-0.0509099193982525,-3,11,-5
0.59105642404904,-0.128141594458386,-0.036164339033015,15,5,-26
0.734045896783384,0.11497112810981,-0.153726150621421,-3,41,32
0.652294733510517,-0.10564144600384,-0.0706166777895994,0,44,-11
0.516059618046791,-0.0659759417211255,0.0629028904078748,-15,-20,-17
0.664652856220719,0.0120432830542863,0.0729604048643682,-0,-35,32
0.700425094867735,0.251090586394308,-0.150362178824658,-15,8,5
0.544021052826085,-0.0803749336753433,-0.0403614139806238,-3,41,-26
0.717028318797958,-0.233470338359999,0.0358753543946359,-12,-29,-38
0.657336450491383,-0.0577149110223936,0.0392493689619781,0,-8,-35
0.691552808034388,0.118293812368504,0.0600335139055189,-3,-14,8
0.483328782332702,-0.1148322290149,0.0186636414842583,3,-44,-26
0.57401488364432,0.0625604444034176,-0.0502262758332402,6,44,29
0.601711311044625,-0.0789945728077866,-0.0529880759165374,6,14,-29
0.670731805426424,0.021836745579192,-0.104131613601293,-3,8,8
0.612011682359512,-0.09840780665489,0.0437380333540603,-9,-38,-20
0.590331262080203,0.0834977567596518,0.0250057364999425,-12,-5,8
0.677982456947563,-0.0964033050592719,0.0262590791076222,-15,-38,-29
0.617113953566456,0.187233233252125,0.0771680542485948,15,-26,41
0.675400521267395,-0.0397144129070044,0.108700436022039,9,-41,-23
0.712919445309725,-0.252323185806689,-0.017152986415338,-12,32,-17
0.497368857621651,-0.0540560066337581,0.0526284528964943,-9,-23,-11
0.6250580117089,0.0875529840824982,0.0558599350635536,-9,-20,35
0.699251102427034,0.172855404119865,0.152155378009829,-15,-11,38
0.682779044583995,-0.244944598237388,-0.0581106860783173,0,17,-17
0.687345968824509,0.214036808785019,-0.113352213187074,-15,17,23
0.51478404507921,-0.0382080877237323,0.0449179327372672,-3,-38,-35
0.726355862178307,-0.0373218105568007,0.0109342137562311,3,-23,-5
0.546832886553687,0.109684136210196,-0.072459775269804,9,38,44
0.71001545736448,0.120925557130792,0.0259397437774397,-9,-41,17
0.603698722554628,0.0926743597964765,-0.0843247184969738,-9,38,8
0.623361361124214,-0.106395297856311,-0.054137090026746,3,26,-23
0.693909231137066,-0.0856218522377306,-0.116803123161488,-15,20,-44
0.614703069575201,0.101946996839117,0.0263774379455122,-9,-14,23
0.556679113720203,0.164247477962325,0.0521991646666319,-15,-41,20
0.643910458217573,-0.160566278888533,0.0537143375430319,9,-38,-29
0.504237652368115,-0.055438769259894,0.0566301870536794,3,-32,-17
0.623361361124214,0.156194940788286,-0.0605351625132444,-6,38,38
0.746956539335787,-0.0995295674270107,-0.171223969714289,15,17,-11
0.693909231137066,-0.245132322227591,0.0780098361345137,-0,-23,-29
0.706101350878645,-0.123500182819236,0.0506102294408928,-6,-14,-20
0.482673295084766,-0.11496944270243,-0.0165575150956685,-9,38,-14
0.572435968108704,0.108750771957884,-0.0859046739924886,12,17,17
