X,Y,Z,Roll,Pitch,Yaw
0.518479712883814,-0.0727572654599396,0.0622626048011002,-3,-32,-20
0.643410559920359,-0.172933002551379,0.110894270497832,-12,-23,-11
0.535418608233711,-0.0407878002762981,-0.0476661765799619,0,35,-29
0.563038625645222,-0.0378047897658289,0.0597462619572239,-9,-29,-5
0.575662535031151,-0.151476288188355,-0.0696088758855436,-6,17,-5
0.657779622107608,-0.118261641826254,0.0604533783368084,-0,-8,-44
0.541301133530861,0.0521956193637891,0.0227673599967697,-6,-8,20
0.512942872500325,-0.103813872437356,0.0663531250225535,12,-38,-44
0.575662535031151,0.152711619220926,-0.0353323307624861,3,32,14
0.61537769209927,-0.0512686934607123,-0.0293450080822884,-15,17,-20
0.591193942723249,0.107645121475399,-0.0375259333977659,0,26,38
0.657181087896302,-0.152718056786623,0.0323630496206202,12,-14,-8
0.614788794053375,-0.158686806295674,-0.0327131897548425,-6,14,-41
0.628061294151429,0.213677037649023,0.0366654702842241,-9,-32,17
0.650624717574539,-0.18486893208113,0.0535173893435997,0,-32,-17
0.609840253260457,0.19914693192334,0.0384128698704341,-15,-5,38
0.552113481111811,-0.13496587963133,0.0619755800638018,-0,-11,-26
0.585068329010626,-0.142480126497893,0.0404822286225683,15,-29,-5
0.66486251899535,-0.0478393988294906,-0.103834875304756,0,26,-17
0.484161052127281,0.064503278072395,-0.0104449327450483,3,14,35
0.598192130447563,0.131480473112791,0.0161964564828449,-6,-5,23
0.483330886407382,0.0130949269099337,-0.0593169802549156,-6,29,14
0.509213088643075,-0.102077178102448,-0.0370130033227222,3,41,-38
0.658306669645515,0.12374137506114,0.0981700396839079,9,-5,14
0.66654100713097,-0.121276428141154,0.0778436760168365,15,-41,-41
0.609080847543787,-0.0693235408222331,0.0624885072149435,-12,-11,-11
0.546291080831906,-0.0557925301214844,0.0628752777494613,-3,-44,-38
0.560515773264147,-0.0220804776063236,0.0371088976813687,-12,-32,-20
0.485576016109904,0.102681440849108,0.0153510411683087,-6,-23,29
0.66722938215271,0.198270683269535,-0.0512572293899456,3,20,5
0.622761944139548,-0.147998606846175,0.104603902202203,-3,-11,-29
0.670041226993458,0.164227265857385,-0.117709786758057,-12,35,5
0.598795302053734,-0.156899524768655,-0.0683987430030737,9,14,-41
0.662733835166455,0.182423529567962,0.12571588816774,12,-44,29
0.696981113076317,-0.087913875818622,-0.12137028876792,9,29,-20
0.692211537551024,-0.181950731647812,-0.0993117086819201,-15,11,-5
0.55670758204282,0.0350331908136625,0.0292657843574603,-6,-29,38
0.693653851406491,0.130852755139975,0.0256284339416499,-12,-20,44
0.518479712883814,-0.0205899757081766,-0.0156555228364896,9,11,-41
0.629636124428537,0.172472507602737,-0.0778316732760164,0,41,14
0.617956047148824,-0.0298970179197732,-0.116570754790495,12,5,-41
0.534700725620265,-0.155238264971725,0.0203753903497415,-0,-38,-26
0.620721674914201,0.0543991857956648,0.0845694370125862,3,-38,23
0.675456476420859,-0.113332608371413,-0.12645149785996,15,20,-17
0.691151364262019,0.109363979945982,0.0953939173267878,0,-32,41
0.547580751925363,-0.052938992757729,-0.0535943772350656,0,14,-35
0.544031406893135,-0.0674325798407596,-0.0831259166162751,15,26,-11
0.607462248377387,0.0894315317738699,-0.0582017391991948,12,23,20
0.560515773264147,-0.0301168002189897,-0.0057107378113543,-0,20,-11
0.671154974508978,0.0554726302073801,-0.0714767533438153,-0,17,23
0.632900338134473,0.187542324783161,0.082536978268537,9,-11,26
0.589182925047881,0.0529186122495662,-0.0779884131383065,-6,14,29
0.517702630082967,-0.109501005676712,-0.0278319355080169,-3,32,-32
0.653636856265698,-0.154975332172829,-0.0850704085812238,-12,26,-14
0.540487643558656,0.0243047257176012,0.0169471437229383,6,-41,20
0.629636124428537,0.142939541359415,-0.100903375693989,-6,26,8
0.660928704721259,-0.232970333355188,0.0694252885879502,-9,-29,-26
0.457474847348007,0.0919475812385689,0.0414115024364386,0,-35,5
0.691689742361416,0.210571436219142,0.117849394482591,-9,-38,26
0.605479804042226,0.0566504344826241,-0.0550372027045773,-3,35,44
0.533061783607214,-0.040235126821591,0.012786179408207,-12,-44,-20
0.663809735179626,0.059459731235155,0.0940262843067692,3,-20,14
0.623916484164803,0.169726699322323,0.0368032747518312,12,-26,17
0.656617281586549,0.163926099611922,0.0573606712771889,-3,-8,20
0.504122988279927,-0.0434719997919528,-0.0489535235288509,-6,17,-14
0.650624717574539,0.0650780147898012,-0.0786197705143683,12,5,35
0.658306669645515,-0.0707860173150853,-0.124906465198137,12,14,-23
0.541301133530861,-0.111242472031182,-0.0503359062303819,-9,41,-26
0.592655786880579,-0.172868835872362,0.0470841340722593,-0,-32,-35
0.688776017581453,0.238686982442782,0.146796151342851,-0,-20,44
0.517702630082967,-0.0652206040394451,0.0347674991207863,15,-32,-23
0.623264733898505,-0.177745194979977,0.0302322851917115,12,-38,-14
0.656617281586549,-0.121059195298692,0.0476680983299798,0,-23,-17
0.544031406893135,0.0831526790302923,-0.0569536737869065,15,29,11
0.66722938215271,0.146349003743416,0.0408870230040426,3,-11,35
0.580877982907912,-0.0792260381504189,0.0589520116808917,0,-5,-35
0.649389945962863,-0.192993566406705,-0.11072251702745,-0,8,-23
0.617956047148824,0.160518454882599,0.0453133116098605,3,-26,44
0.451885466167616,-0.0557983771332497,-0.00449426028532552,3,17,-44
0.691151364262019,0.0530129105781978,-0.142508451007305,15,8,38
0.598192130447563,-0.127578188361763,-0.0353222011234031,0,29,-14
0.603872356204283,-0.168698240176592,0.0273274922351429,-15,-29,-14
0.572864000361234,0.0818380262939807,0.0619703286807608,9,-35,5
0.603180594551886,-0.0727427821978697,-0.0718819511978499,12,20,-23
0.675456476420859,-0.0699526263684398,-0.112572803535432,6,26,-44
0.61537769209927,0.0734027486980498,-0.00777110087892937,-3,35,14
