X,Y,Z,R,P,Y
0.710615607231969,-0.180939229248768,0.0379724429791377,0,-26,-32
0.655221321518486,0.177182634953026,-0.108964179097491,-9,8,41
0.641609459081298,0.193476375371417,0.087842589801985,-3,-17,44
0.537521161219579,-0.0856882708766779,0.0800066841633282,6,-32,-29
0.691146096700652,0.230808854802561,-0.0240812655356972,6,11,38
0.678329356069648,0.151939533024677,0.138316831912939,-3,-32,14
0.706983213063421,-0.20841083381179,0.147049042265492,12,-20,-8
0.641609459081298,0.0581120764392803,0.0206658440243708,3,-41,20
0.528744322410192,-0.0310463089119818,0.0116759443729187,3,-17,-26
0.508528552622214,0.134861623271831,0.0200918416712106,-6,-23,44
0.71720032322203,-0.059617338927321,0.0546704457709516,9,-26,-23
0.693226699321559,0.103630954749528,-0.0608602008020207,12,35,35
0.666761403625913,0.185178763438735,-0.0515990945527819,0,20,5
0.729804889840189,0.144059765111878,-0.0483314945254849,-6,23,38
0.722151890754353,-0.146162977054524,0.12127001153095,-12,-26,-29
0.722151890754353,-0.0944672483963716,-0.0635397780055462,15,41,-23
0.655221321518486,0.179631699973841,-0.0902906692667772,9,20,38
0.682453005619253,0.143744464377818,-0.0971596692312721,-12,23,41
0.553579914168002,0.144004940042914,-0.0720733600710222,3,26,26
0.528042447390506,-0.100717030994041,0.0757557388540994,-0,-32,-11
0.684432300691099,0.226505221571373,0.141281044286605,-3,-8,29
0.653935835242751,-0.185200037866861,0.0703846177614655,0,-44,-11
0.648860674111336,-0.0827078897135231,-0.120171962525626,15,5,-8
0.738734947282219,0.107783888123254,0.0549912917600322,9,-32,20
0.713690044325453,0.112403457129476,-0.132309804552811,12,38,11
0.733972689756069,0.228869040223217,-0.12469596828272,-0,23,29
0.641609459081298,-0.129021313793114,0.0992268516950439,15,-38,-35
0.71254010377933,0.260070233423033,0.155279799331022,12,-20,26
0.573248963465926,0.130668617975256,0.0486571694778568,15,-44,20
0.744013800403426,-0.248190056136238,0.0904449749459536,-12,-11,-44
0.661902305538741,-0.0597558280966427,0.125386239845416,-6,-44,-5
0.708331816177009,-0.130697252812748,0.153941428559315,-15,-32,-26
0.710615607231969,-0.109467936281395,-0.12581900682286,-15,32,-32
0.682453005619253,0.0643154387140874,0.0692550311757601,-3,-44,5
0.692221626269267,-0.152831943297723,0.0850002260305507,-0,-8,-41
0.651951442300513,-0.0735698453815911,0.120622248416331,-12,-5,-23
0.693226699321559,-0.250537698238287,0.0848899192798213,12,-32,-8
0.738734947282219,0.206504610860329,0.0504885378155853,3,-29,17
0.693226699321559,0.244508223212281,-0.107515793353736,6,44,44
0.693226699321559,-0.170868481563176,0.142440404642505,6,-14,-8
0.728630972964024,-0.134487223424232,-0.108406814521441,15,20,-26
0.666761403625913,-0.234501649057741,0.0904060369505683,6,-41,-23
0.651269086421795,-0.0625334203073692,-0.116588660207091,9,32,-11
0.601670943779027,0.142957469415378,-0.102815177318,-6,29,11
0.468812035306545,0.0354113190481014,-0.0456311712901609,15,23,17
0.643757929702665,0.137946124743925,-0.115731016749796,-0,14,17
0.620572216504412,0.100453436769573,0.0714066128765914,-0,-14,26
0.632238623957056,0.0392849603008997,-0.106295410691588,0,5,20
0.620572216504412,-0.187046494795785,-0.0674007351565244,6,17,-32
0.574459568025236,0.0962750116666753,-0.0722346521418458,0,14,23
0.653935835242751,0.0936193586465702,0.0771508937756402,-12,-44,5
0.715969000843156,-0.112380871353172,-0.158524332964652,-15,17,-35
0.588699845011383,-0.0962221029090507,-0.0848188156726041,-15,8,-29
0.508528552622214,-0.0796203989917182,-0.0581424769069955,-15,29,-20
0.622581894759944,0.113098444395175,-0.119478460714446,-0,26,44
0.591350854943585,-0.185896373531376,-0.0310820346754919,15,5,-20
0.686178850454676,0.078562681787103,-0.0884593836099365,-6,41,8
0.717767846189455,-0.0980615281968421,0.152479704502747,-12,-29,-14
0.651951442300513,0.0405582079378212,-0.128395966981412,6,29,20
0.657420143811217,-0.221837225502259,-0.045781638320996,-12,32,-20
0.565765921117311,-0.147482244046356,0.0703083586460347,12,-8,-26
0.526210340540195,-0.0441569278195265,-0.0230985960411282,-0,32,-14
0.621163485849717,0.151104397356017,-0.118058926732283,-0,32,32
0.623577896858789,-0.0954154930010968,-0.0517779450963084,0,17,-41
0.708331816177009,0.0633417339302122,0.045417234606846,9,-38,5
0.6263252317921,-0.0445164890353864,0.0571680524816668,-3,-23,-8
0.606760611090662,0.0673398508238289,0.0826164117722415,-3,-38,23
0.684432300691099,-0.106127586267494,-0.133532748891251,-15,38,-8
0.602429924386066,-0.0292151943114709,-0.0851035844185044,0,41,-44
0.742694035862426,0.16020701843375,0.0752597036182167,-6,-26,38
0.732058021844401,0.181088848716807,0.0766064618278041,-6,-38,35
0.706296538373253,0.127240943181774,-0.155993157239584,6,11,23
0.560207805900678,-0.129819325885818,0.0479212415287017,0,-8,-26
0.567712863252968,0.102551041669427,-0.0444351478956714,6,8,26
0.497580063263067,0.0840706521780019,0.0512626064449269,-3,-38,20
0.599641258651861,-0.180745970494769,0.050080584480172,-6,-20,-5
0.497580063263067,0.130039446950064,0.0230227559340341,-6,-29,23
0.744013800403426,0.0269125286362505,0.0918618194535988,-9,-23,14
0.732058021844401,0.0931353907820767,0.129971035528522,-12,-5,35
0.632238623957056,-0.105725440259477,-0.093595370630956,0,17,-11
0.666761403625913,0.0650703172649934,0.0365881494506848,6,-11,29
0.680511398490592,0.21304749195053,-0.110482907047705,3,17,29
0.741989586185967,-0.10687910067931,0.131839522365379,-6,-26,-41
0.559158340217682,0.168616823596299,-0.0487530219013119,-9,32,35
0.742694035862426,-0.0522623195654611,-0.0801965719844546,9,26,-38
0.55263894128002,0.0931798957794243,0.059076764507152,0,-5,29
0.663608974073385,-0.214502853878372,0.121250773399321,-0,-32,-35
0.522694531747385,0.0367331564588113,-0.0468548745468666,-3,8,26
0.630769488336082,-0.12489764822513,-0.100053740130701,-12,41,-35
0.726733894208109,-0.15882398141773,-0.049856223407329,-15,11,-23
0.632238623957056,-0.186832122012867,-0.104412663928967,9,14,-38
0.599641258651861,-0.0250293106106879,-0.0536273549878599,3,11,-11
0.728630972964024,0.241216613942507,-0.0938383548407052,-9,29,8
0.728630972964024,0.135768743065521,0.0834878544222925,15,-26,14
0.537521161219579,0.070119839212026,-0.0206170321134968,-3,5,41
0.729804889840189,0.13586620096522,-0.0689616412539876,0,26,20
0.46387156468365,-0.0339442176970865,0.0485704153755471,0,-29,-14
0.678948516705332,0.233979168624181,-0.0824803797572398,-0,26,5
0.560207805900678,-0.131813422687988,0.0895413619466787,6,-5,-26
0.678329356069648,-0.193021758132262,-0.140537587137653,-3,26,-17
0.749504596200242,-0.142252142161988,-0.122969911911214,-0,32,-29
0.616399947472678,-0.0675363996887514,0.0259940884739638,-3,-23,-26
0.710615607231969,0.224347096552928,-0.0627980715473139,-9,11,26
0.648860674111336,0.0395390910307589,-0.0710044673159757,12,14,44
0.622581894759944,0.186849166973001,0.0871266735782284,0,-20,20
0.6263252317921,-0.02560858868709,-0.0916739245461114,-6,20,-38
