X,Y,Z,Roll,Pitch,Yaw
0.68688084359172,0.0734030902786453,-0.147704124124174,-9,20,32
0.652215263481497,-0.164654192582811,-0.0736245870983428,-12,32,-8
0.689644055744308,-0.245455711652234,-0.0779024068161275,-15,38,-17
0.632877748588745,0.0501055162766425,-0.0185647358370011,-6,23,23
0.507990128552841,0.102801432729221,-0.0654159860689131,9,26,26
0.519592463408654,0.0952636577615357,0.0649078015732849,-6,-44,23
0.664018396168952,-0.11818557029491,-0.128687886016583,-6,5,-8
0.692130144707373,-0.243847862279139,0.024500521469635,-3,-44,-35
0.645016496590731,-0.113140330522143,-0.0383947924564347,-6,17,-38
0.490290952943054,0.0973232935455302,0.0413703394503466,-0,-11,44
0.659705271394598,-0.0192009154746113,0.108673423485329,3,-38,-41
0.657587645020246,0.0468798668035017,-0.126033937925965,-6,5,32
0.569745631642459,0.0437622424991077,-0.0890223755775558,15,38,14
0.649947706057431,-0.167300895902074,-0.048849027852128,-15,41,-44
0.575805015572218,-0.171437935073502,0.0826400947187311,-9,-38,-23
0.558927632102531,-0.081434214352689,-0.0851973864629759,-15,23,-11
0.565461773581779,0.0196989716689126,0.0262357781610663,-3,-32,23
0.565461773581779,0.113285077809138,-0.0194774808144172,-0,8,11
0.637057612337326,0.20747639338049,0.112091692074729,12,-23,14
0.648264216181505,-0.0909824801133097,0.0642758241755878,-3,-8,-26
0.616534767818554,-0.122562670897089,0.0443041692834654,9,-44,-26
0.617506490914451,0.111191873534564,-0.0444875981095299,-15,5,26
0.63447418468097,0.138440494756887,0.0622963739868555,-12,-41,23
0.60323950243145,-0.182986963457773,0.0709052701097979,-9,-23,-29
0.6277580316328,0.133676135643095,0.0865432183624186,0,-5,14
0.649413954194688,-0.117216663635041,-0.0452512398789585,3,14,-23
0.65282654152493,0.0955635759539954,-0.029232416242196,12,26,5
0.673396765359617,0.115729115674808,-0.0383692671733527,-15,26,41
0.666009380717024,-0.190829204724801,0.112905013148004,-3,-29,-41
0.541198320699698,-0.0708162028774831,-0.0235099144848771,15,41,-26
0.617506490914451,0.0768781784820009,0.0306297966800539,6,-35,32
0.689644055744308,-0.114947418771327,0.0952473943926467,-6,-44,-38
0.565461773581779,0.0599715045086934,-0.0534078541410815,-3,38,5
0.530455842750146,0.100224997101043,-0.075047626092899,12,29,14
0.630784153266866,0.068815747120855,-0.0548483232020736,-6,29,11
0.630236608537018,0.090466056923458,-0.0295264671020309,-0,14,41
0.530455842750146,0.0885753256644256,-0.0281960522621118,-12,17,23
0.60005162549931,-0.164799979773499,-0.0650159316629205,6,20,-20
0.493373353250719,0.0438940352719355,0.00955612377570385,6,-11,35
0.471026719696999,0.04921587235121,-0.0215195550010644,-3,41,44
0.623695688833271,-0.170817170995964,-0.0604726683847872,6,32,-8
0.635318401888179,0.12163116010174,-0.0355125316489412,-9,41,8
0.681772090228465,-0.19656185056828,0.126416186830855,-3,-44,-5
0.522969652215277,-0.00658288307244236,0.0367745782130943,-9,-11,-26
0.646471711011242,0.0386479465417967,0.082580929448675,6,-35,5
0.577824349928137,-0.174318957152367,0.0643836196383987,12,-41,-32
0.667423159354505,-0.230980744806864,0.049858014801187,-12,-35,-5
0.626408366755227,0.136566379044757,0.0534904990446705,-6,-20,8
0.531358827914175,-0.0424621115249883,-0.0676314035265388,-6,38,-14
0.591579146428416,0.0747993238141577,-0.0443802881119556,0,41,29
0.568523509697137,0.17753205406945,-0.0816912948642545,-9,5,17
0.558927632102531,0.1112617523441,0.0718251131291807,-15,-44,23
0.68688084359172,-0.0797557215933212,0.0361382921102114,12,-32,-32
0.591579146428416,0.166237146929206,-0.0276874388096026,-3,26,23
0.566194028736189,-0.0101465440400676,0.0568679917893153,-12,-44,-5
0.529535871819102,0.0950479538077818,0.0324106900524621,15,-11,14
0.652215263481497,-0.0943987399787173,0.0651860935489277,-6,-32,-29
0.479215536412323,0.126432943283485,0.0485288949094515,-9,-17,17
0.62143867220878,0.131212795845893,0.00413710385823114,-0,-44,32
0.6277580316328,0.108581617530873,-0.0389923598637591,-15,17,17
0.65282654152493,0.0395306307330244,0.0745413113471591,-0,-29,26
0.541707958360063,-0.0664563229680274,0.0394447140199074,-15,-20,-23
0.633960081909572,-0.10273821086791,-0.0921724140520103,-12,5,-32
0.65282654152493,-0.185208093553089,0.0587370057197392,-0,-11,-8
0.527891169033016,-0.129570977130071,-0.0665884113904973,15,5,-5
0.558927632102531,0.0555361487905295,-0.0485870663959906,-15,11,11
0.457022518474195,-0.0554832721078523,0.0287958289264541,12,-20,-29
0.632877748588745,-0.178352184673021,-0.087627476384405,-3,20,-26
0.633960081909572,-0.113669530197878,0.0555730424582391,0,-44,-8
0.644490496712488,-0.186374918699573,-0.128916836093777,3,11,-8
0.579875130873868,0.14183152308813,-0.0666604265517108,0,38,8
0.605558023955623,-0.0742497052244231,0.0823690800795239,9,-14,-35
0.691365797409001,-0.236663461701007,0.145940213499207,-15,-32,-29
0.681200408518777,0.159314773368894,0.081220534433904,-9,-38,5
0.689644055744308,-0.169176994262464,-0.0777345987978835,0,23,-14
0.604803007930371,0.0403295932872414,-0.0226891239974923,-9,17,23
0.680133142386003,-0.0799988715019908,-0.0816990311850339,-9,20,-29
0.65282654152493,-0.216775155261074,0.130905890410034,0,-14,-26
0.630236608537018,-0.16246100301022,0.069189821317743,6,-44,-20
0.648764622435011,0.109848291614502,-0.0324793097685169,6,17,26
0.51402486901552,-0.114200291162516,-0.0190110376728139,-6,35,-41
0.504924701907046,0.108167352501317,-0.0159992831385333,-12,14,5
0.689644055744308,-0.14372284585872,-0.0482002761847817,9,32,-11
0.541707958360063,0.0361586847246092,0.0333625007588275,-0,-35,11
0.586494427996624,-0.0521259720470939,-0.0969799060372223,12,23,-26
0.630784153266866,-0.107569474550316,-0.0708804930699217,-6,8,-23
0.667980515251348,-0.171275122963281,0.0499319622473212,-3,-38,-38
0.614903641090779,-0.0456152958402751,-0.030623927215207,-3,11,-23
0.630236608537018,-0.146835015783095,0.0842860329620674,0,-35,-17
0.648264216181505,0.148502773996799,0.0261622119107629,-15,-11,26
0.652215263481497,0.182196754791002,0.12438566730162,0,-38,44
0.664585318978337,0.116214446724774,-0.0515682939887018,15,20,20
0.616534767818554,-0.150820629035244,-0.0335260405156614,3,11,-29
0.681772090228465,0.115476062371917,0.0537531419780716,-3,-11,5
0.680133142386003,0.118813553545452,-0.126670173086866,0,11,38
0.659705271394598,0.169187274545124,-0.117052311568285,0,5,17
0.697215939522243,-0.0970448156824958,0.131090132812394,12,-17,-20
0.692130144707373,-0.203794977512184,-0.0403146580201931,15,35,-26
0.642105414621428,-0.0535306384535053,-0.109631815385737,0,14,-8
0.637057612337326,0.170259631990528,-0.077104360877335,0,38,29
0.604803007930371,-0.0349428373418978,0.0681796162690173,-0,-20,-29
0.667980515251348,-0.191668896452768,0.031095779228018,12,-35,-32
0.671624171211989,0.154582006298298,0.0571717020175337,9,-5,14
0.655225747924576,0.0917552380436971,0.00946073423266981,15,-23,14
0.664585318978337,0.0906743996752857,-0.125773354958829,0,35,23
0.49497756988775,0.0327004447649889,-0.0104062814014569,12,41,29
0.466478024880109,-0.119690044436546,-0.0447252747748425,15,35,-8
0.642105414621428,-0.213800313799258,0.0732631376305451,9,-26,-11
0.652215263481497,0.128039930298986,-0.0999875608355744,12,20,44
0.664585318978337,0.217688914785581,0.0323273875021453,-0,-8,23
0.652215263481497,-0.159770597697922,0.0751771616933216,-3,-17,-14
0.624842922112836,0.164048287322552,-0.118606695748222,-15,26,32
0.62274935364465,0.102807288893115,-0.0483827737495546,-0,26,5
0.691365797409001,-0.239267423939374,-0.119745774528167,15,35,-14
0.554513404091523,0.15179138648648,-0.0720924131960407,-15,8,17
0.616534767818554,0.125384341278891,-0.0865696023478669,-6,11,11
0.667980515251348,0.149002575981267,0.0837943706847963,9,-17,11
0.614903641090779,-0.0440381657932683,-0.0374678006695997,-3,26,-32
0.637057612337326,-0.038791517551528,-0.0568493624455636,6,32,-14
0.55369825346011,0.151358304126809,-0.0293907110696194,-15,17,11
0.673396765359617,0.112898193688718,0.0845082478739535,3,-41,35
0.559647025832165,-0.162312328908658,0.0886446796031935,0,-8,-41
0.648764622435011,-0.109031974678563,-0.123000873909405,15,5,-11
0.6090107437025,-0.171226072785485,-0.0962059903416185,-6,11,-5
0.63447418468097,-0.164885701639713,0.0985537952046199,-0,-32,-14
0.566194028736189,-0.156857616520311,0.0396244539523816,-15,-26,-14
0.645016496590731,-0.0701552451122095,-0.0626375762008774,3,35,-8
0.673396765359617,0.235132030019145,-0.142219273312756,9,20,5
0.648264216181505,-0.0978440053220614,0.0917662090536945,-0,-32,-8
0.569745631642459,-0.0650894328468462,0.0467177508949803,-3,-38,-8
0.673396765359617,-0.119130414255765,-0.133616475274397,-3,14,-38
0.648764622435011,-0.139225639314317,-0.105770480729479,-0,44,-23
0.569745631642459,-0.112104272906546,0.0855142570592146,-0,-23,-23
0.649413954194688,-0.189032910082272,-0.0272504783832187,0,44,-29
0.533574028539179,-0.130871343027209,-0.0800225506879032,6,20,-35
0.50710045211961,0.0576181748351533,0.0379932675633691,-9,-41,23
0.664018396168952,-0.153675682064576,-0.0731393331891069,-15,8,-20
0.633960081909572,0.154850339334896,-0.0431675268136266,-12,35,11
0.691365797409001,-0.104325309244568,0.037690681352482,-12,-23,-5
0.577824349928137,0.183377331803852,0.0665153837865492,6,-32,44
0.68688084359172,0.174997929975106,0.0943903553631205,-9,-14,5
0.48607963163032,-0.107694910787199,0.0362014827233531,0,-14,-17
0.617506490914451,-0.0654841187088259,-0.0271934854874298,6,32,-26
0.48607963163032,-0.129185927506328,-0.0181796742793412,-15,20,-26
0.56337129398145,-0.152172981568631,0.0646098395837079,0,-32,-29
0.678434314462762,0.222520232931388,-0.026795795090105,15,32,44
0.66096872427583,0.194770854783159,0.061580963876826,6,-26,32
0.568523509697137,0.0770274489279986,-0.0277272525369729,-15,14,26
0.527891169033016,-0.0668227545380183,0.0250381355803712,6,-11,-23
0.650818665198529,-0.163708474092812,-0.101821263595872,12,20,-5
0.648764622435011,-0.182422656740492,-0.0790787192273707,6,29,-26
0.504924701907046,-0.111337319277465,0.0398230920731824,-0,-23,-11
0.62274935364465,0.168537679282905,0.104970082864042,-15,-38,38
0.617506490914451,-0.0821239625125676,-0.0728541613649657,-3,8,-14
0.659705271394598,-0.0586104847692952,-0.112406397405653,-12,44,-32
0.64047437270716,-0.142883442374093,-0.113015514287401,3,8,-17
0.681772090228465,0.23586700694808,0.119578120557178,15,-35,35
0.625643124281273,0.0396582892621638,0.105005504299929,-3,-44,32
0.660319642037451,-0.0685427484748062,0.13263772315491,9,-44,-38
0.650818665198529,0.121508761633644,0.0281496909121338,-12,-29,11
0.65282654152493,-0.123687995852866,-0.122761367607694,3,23,-23
0.695050679377659,0.161020064826918,0.135267509977108,6,-14,41
0.637057612337326,0.102398090139269,-0.0428341949680199,0,26,20
0.56337129398145,0.107986497758126,-0.0353373710599137,3,14,5
0.685810812765968,0.188048861254788,-0.110419217796347,6,32,17
0.645016496590731,0.221073416483791,-0.117084487502871,3,17,44
0.55062148682248,0.02392325887341,-0.0543864472212337,-6,41,8
0.689644055744308,0.0552680152842145,-0.0714767100453961,6,11,32
0.590469090968655,0.0888232040088542,-0.0211784530942191,9,8,8
0.66096872427583,0.132009495974515,-0.0983818811226688,-12,17,14
0.691365797409001,0.200437090885417,-0.0546285240024356,-15,26,35
0.648764622435011,0.0461601449013581,0.120535528918386,12,-11,8
0.648264216181505,-0.0842393235615931,0.0393568309983044,15,-44,-20
0.616534767818554,-0.131765022719806,0.0348643733190409,-12,-11,-41
0.697215939522243,0.0544899318606332,0.0791443665375314,-12,-38,41
0.483049436913861,-0.109711357273443,0.0436750212625545,6,-17,-11
0.62274935364465,-0.175223867532101,-0.0923593299909272,-9,44,-5
0.630236608537018,0.156415354229816,-0.0351201857144685,3,41,32
0.645016496590731,-0.10100301573732,0.048076876198481,-3,-5,-5
0.60005162549931,-0.120808225564666,0.108614583665681,12,-20,-14
0.519592463408654,0.0641413412188443,-0.0723175016847281,-3,29,8
0.644490496712488,0.158788160700468,-0.110015195201626,-3,29,23
0.64047437270716,-0.142503948114277,0.0976340775368105,-3,-38,-32
0.65282654152493,0.184232882130789,0.0789629679715728,-3,-5,38
0.645016496590731,-0.104032832366381,-0.0518329593553687,15,35,-29
0.654067970540841,-0.094287707389128,-0.010618568004589,12,14,-17
0.63447418468097,-0.0850496262116179,-0.077408440456167,12,29,-20
0.671624171211989,0.147142992279576,-0.0343002108454344,-3,26,35
