X,Y,Z,Roll,Pitch,Yaw
0.650126966941274,-0.115062388666828,0.0336188093592632,-15,-17,-35
0.652702786406373,0.188411784972615,0.0971435266126937,-0,-38,41
0.650126966941274,-0.202195184809427,0.101556463793138,-0,-17,-35
0.561323036423648,-0.106298111666669,0.052720971933336,15,-23,-17
0.670777380538274,0.110195121821668,0.031805214890627,0,-32,38
0.670213846000169,0.137175912733969,-0.106158566113631,-9,32,11
0.528476794003253,-0.111921417803495,-0.0614297017817898,6,44,-26
0.602510914293746,0.131232296193906,0.0633628253603313,-6,-14,44
0.654688838077106,0.216400821364946,-0.0699269547695905,9,20,29
0.603248148829241,-0.0486206526960343,-0.0117861380992477,-12,20,-17
0.670777380538274,0.0209798893706508,0.0934233712184588,15,-5,29
0.682425283899303,-0.136276008595458,0.032239558487194,-9,-20,-8
0.635880761058409,-0.0712164181166554,0.0668371848676875,-12,-8,-41
0.619837035649714,-0.10343131747793,0.042953868693698,12,-5,-35
0.587298848424222,-0.184895036847896,0.0887994783492474,15,-17,-11
0.628061028539769,0.042002976708451,-0.0569078815740722,-3,17,23
0.695606020397512,0.145248194283055,0.0738763877946085,-0,-29,17
0.622774888414784,-0.111275830801476,0.0849276128773467,3,-38,-17
0.657041329385454,-0.0923506242457477,0.10766589922893,0,-17,-8
0.660850679869522,-0.0619569672830958,-0.0653339489297807,-3,8,-8
0.578936007697603,-0.153577789811711,0.033661859246978,-3,-38,-32
0.678338501477161,0.100278069540894,0.119783829942813,-12,-44,20
0.578936007697603,0.125696215265261,-0.0971195695045634,-0,32,26
0.575853688388327,-0.0585821180528283,-0.0322172496810678,12,11,-23
0.548922097408075,-0.0258072325547843,-0.0868920364332843,6,35,-5
0.496064077737287,0.0481892037409764,0.0388731953296966,-3,-32,5
0.513648957756765,0.0842083072132852,-0.0160950818363196,-3,23,38
0.646885804085944,-0.0850634830085356,0.102802382033856,-6,-8,-17
0.487053823683656,0.116475767712015,-0.0427324668648836,-6,20,44
0.615176519301176,0.197853902107615,0.0508397251240668,12,-23,44
0.659581106294894,0.150902788283078,0.0209172115713768,3,-44,11
0.470529566828491,-0.0669210816864394,0.0179905133224159,3,-20,-23
0.544905837066931,0.0744805083211865,0.060171010159097,12,-38,8
0.628061028539769,-0.0603417755330619,-0.105734900722997,-3,32,-29
0.578936007697603,0.176512134781568,0.0186049340825205,-9,-26,23
