X,Y,Z,Roll,Pitch,Yaw
0.647701306826545,0.222331506745894,0.0659616967911382,9,-35,23
0.670760901522568,-0.197873112723502,0.128165029140252,-6,-17,-17
0.654959158916828,0.126114317584878,-0.0957568516677819,6,44,20
0.613965228675182,-0.19275059067735,-0.0548238391347692,-9,17,-17
0.68174393128836,0.0598759006975629,0.133264103451356,15,-44,8
0.575885653350024,-0.0873428373443037,0.0751554618705483,-12,-26,-35
0.578225684721285,0.156659932682646,0.0847046496282381,-6,-14,35
0.690135253588374,0.195103757501429,-0.0347893951564821,-9,41,41
0.539570262654883,-0.142156457454666,0.0101140650140531,-12,-8,-14
0.679450469336837,-0.164420617094764,-0.089002918000153,12,38,-38
0.647701306826545,0.0942563647255211,-0.0709740846238332,-9,14,23
0.686539892065745,0.0508710454911659,0.0632112480241707,-6,-41,23
0.550799042725222,-0.125874366740672,0.0305474460475997,9,-32,-44
0.565884813019918,-0.0808453819249218,-0.0865813109674814,15,29,-11
0.682322689487997,-0.119752076671303,0.119948074047845,-15,-32,-20
0.546398679787404,-0.105230384748061,-0.0797934661749597,3,23,-41
0.574916203670074,-0.0364588262372955,0.0379286658053913,12,-11,-8
0.686539892065745,-0.116504176442987,-0.148309937465254,-6,11,-41
0.534662549357262,-0.0688171150330777,-0.0761144138821415,-6,11,-11
0.54716886356249,0.150220174046384,0.0805790840896048,-12,-41,41
0.670760901522568,0.106267167823828,-0.0255028578052836,-0,17,41
0.670014093919433,-0.082738898881281,-0.0782424109359084,-15,8,-26
0.684808954593315,0.0941772897256881,0.0527063861561598,15,-5,23
0.6752883870114,-0.113612373806499,-0.137635030171272,6,11,-20
0.576399766916559,0.0746312600104407,-0.0900211698232899,-9,5,29
0.589391527313873,0.0794588017445916,-0.0703156754284086,0,26,29
0.470595530343588,0.0206702401314823,-0.0261420664300147,-0,26,23
0.623642969126853,0.161393701201545,0.112947686779405,-0,-38,32
0.646114557644742,0.221894357195077,0.079617105159363,3,-35,38
0.668623090520418,0.131964836888189,-0.128764029526794,6,26,32
0.482476568420492,-0.0642283388420866,0.0143501217914766,3,-35,-14
0.646114557644742,-0.192372391792209,-0.0526673042066986,3,14,-44
0.510416782229933,-0.0943425327776426,0.0214980845524296,-0,-44,-23
0.632519369766595,-0.0319700567678133,0.0508549352448577,-15,-44,-29
0.569513198830668,-0.16819310961131,0.0828786398496749,-3,-5,-17
0.550799042725222,0.0841206692219818,-0.0554701963184672,6,8,26
0.680285468181362,0.210683839879418,0.056608045091993,9,-20,32
0.617889590836329,0.0980813061102474,0.0434946116567297,-6,-20,32
0.608749401922971,-0.0972049100385617,0.0504831185473067,6,-26,-26
0.626873888437263,-0.138726391391549,0.0118811332984008,-3,-5,-11
0.677576738236455,0.112363543805879,0.112923423010224,-6,-32,17
0.617889590836329,0.100178235201107,-0.0650133687221219,-15,35,32
0.68174393128836,-0.127352173735276,-0.0144476803706443,-3,11,-11
0.686539892065745,-0.157594755846095,-0.0710889201277755,-15,17,-11
0.623642969126853,0.205625172057544,0.0507083283076954,-15,-35,35
0.649491628191461,-0.22307898139171,-0.0416968659061413,-15,32,-23
0.670760901522568,-0.0852623464636481,-0.111228524483916,-15,23,-23
0.56017963462422,-0.15744560462768,0.0180693749287897,15,-26,-29
0.578225684721285,0.0838557972227529,-0.0671976536140117,-3,8,8
0.647701306826545,0.198510432532671,-0.0394277455268843,-15,44,11
0.683554289916928,0.111142137852599,0.129998709851396,12,-38,20
0.680285468181362,-0.199038303318827,0.0652459603042299,9,-29,-38
0.653029011502044,0.169496962935944,0.062507760059954,6,-44,14
0.671485608906303,0.236742481537119,0.0590079757437542,-0,-35,35
0.670014093919433,-0.165631694442981,-0.108920263186499,3,26,-8
0.692470620557213,-0.179462707823635,0.100445339663173,-6,-5,-5
0.585211120353233,0.123790113496928,0.0918788468376289,12,-35,14
0.684808954593315,-0.152728173140066,-0.145522208837495,3,41,-23
0.496047907320358,-0.0199174443663373,-0.020611588105112,6,14,-20
0.666476278949805,-0.2251653479678,-0.0197121801922566,15,14,-44
0.654286410881085,0.0586707228530855,-0.0706043238030671,-0,44,38
0.496047907320358,0.0836156849547,-0.0524004592580915,9,11,5
0.586224782469322,0.161549071127466,-0.0912212915987887,9,38,11
0.54478155497396,-0.0608865022804933,0.00669014741363281,-0,-23,-32
0.679450469336837,-0.127112282588037,-0.121676646167334,3,44,-41
0.679450469336837,-0.117596381652319,0.0848648283198682,15,-29,-35
0.54716886356249,-0.102575039332046,0.0727700603556558,9,-17,-14
0.646114557644742,-0.149255899129808,-0.102421242372536,0,20,-14
0.560951422023884,-0.0979006804642172,-0.0870067583779925,6,23,-41
0.573675324453192,-0.0928491387745577,-0.0311326652706794,3,14,-23
0.690843305713488,-0.221282481769417,-0.0991159158003782,3,5,-5
0.589391527313873,-0.0612113189911603,0.101305587286159,-9,-20,-20
0.676901784835918,0.06210327382599,0.110720020377447,15,-35,17
0.580377527557121,-0.0953905804907752,0.0649350127872035,9,-29,-44
0.604559261886292,0.16369534931963,-0.0276160363986077,-6,5,41
0.620189985545529,-0.194609015304907,0.0747570740577599,-15,-14,-23
0.699235728059365,-0.124233596834183,0.103249656277198,-12,-14,-35
0.595491021085048,-0.0322356118090851,0.0540012191230432,-12,-38,-44
0.632519369766595,-0.0798856869184329,-0.123945392879978,15,44,-41
0.674590480900363,-0.179779869907873,-0.049646847238467,6,17,-20
0.633288563426967,0.0517174311563151,0.0267901331256124,-12,-41,26
0.518200392447707,0.144107042370151,0.0497834933258508,6,-35,26
0.520676211570111,-0.0951250126910736,0.0721946064633413,-0,-29,-23
0.550799042725222,-0.0664649975088965,-0.0406620282681934,-15,5,-17
0.684808954593315,0.225535682683357,-0.100734025601587,6,14,44
0.626242113080554,-0.135212475866669,0.0707316673645636,-6,-35,-35
0.687290196062988,0.238542890267124,-0.135093042452246,-12,20,23
0.686539892065745,-0.158662538320134,-0.100288009017001,12,23,-41
0.683554289916928,0.183973792080557,-0.0740405686445756,9,29,26
0.666476278949805,-0.0343703264234627,0.0713049260650497,6,-32,-5
0.68174393128836,0.132017310833565,-0.132441439380708,-6,38,35
0.684808954593315,0.0456753297369372,0.125839558781048,0,-35,11
0.595491021085048,0.158882966880251,-0.0816899990037934,-9,44,20
0.587542415006913,-0.155032195176541,0.101456179045985,-6,-32,-23
0.504699072079667,0.116522821632469,-0.0500645885907262,-3,32,8
0.539570262654883,-0.116049825407549,-0.0617694965176411,-0,29,-32
0.594679681634677,-0.175653338252296,-0.0871642925826584,-15,38,-29
0.587542415006913,0.149916296672332,-0.0240311075740869,-15,44,35
0.668008992000922,0.159027109008155,-0.0634743499599876,0,11,35
0.589391527313873,-0.0738360018217918,0.0432691347952,12,-17,-44
