X,Y,Z,R,P,Y
0.713166140345553,-0.087483949832477,0.0706591203107971,-0,-14,-44
0.644748868350455,0.0559319952988557,0.0319425463383696,12,-11,26
0.705953029158761,-0.055602548567443,0.0665093988911796,3,-29,-11
0.703740961325548,-0.216766390224474,-0.0930857309628784,3,17,-23
0.733327519549615,0.235820584124667,-0.0737972979960211,-12,35,26
0.513294335608023,-0.0660972182844013,0.0662411431362351,6,-35,-35
0.737461456120197,0.0974726504902576,0.0464141029934938,-3,-11,35
0.473733722997856,-0.122979694511922,0.0484191908229486,3,-23,-17
0.726641533943488,-0.213548228297173,0.125282487000556,9,-23,-14
0.684436315850665,0.198458407636728,0.125222737754668,0,-14,29
0.69872387694698,-0.221309336713119,0.0536552142906003,-3,-44,-20
0.587657630895001,-0.0657948005072244,-0.0454351546500618,12,8,-38
0.70019903607261,0.121962332233048,0.0525075974052143,12,-26,44
0.723096779999009,0.205189156011738,-0.115203774008717,-9,35,14
0.712034213386871,-0.0833428785491466,0.0875152123845585,-0,-35,-17
0.563816865154947,-0.0337796675187506,-0.0592593718752952,9,32,-32
0.748793941855898,-0.168907876324699,-0.13008676384112,-15,44,-17
0.577994314710612,0.0869342925035293,0.0729863638962854,3,-20,5
0.587657630895001,0.0322232505072913,-0.0200384119448633,-3,23,11
0.737461456120197,-0.134806402732215,-0.0842824014833441,-12,20,-17
0.479114837262047,0.0920697837069182,-0.0247717930024725,3,38,29
0.62343372608607,0.114054970137963,0.0845013246999151,-15,-29,35
0.686572785167304,-0.240833875259121,-0.0457063610397405,-12,17,-44
0.542092014119808,-0.116293601515506,0.0377461162386198,-15,-5,-23
0.517872620804792,0.0288805478852049,-0.070350235393738,3,44,5
0.535369496032526,0.15086566227217,0.0648668178554923,9,-8,20
0.738231031124116,0.0977011202886269,0.137780632822366,6,-32,14
0.707441127063145,0.106171640025217,0.119091235879872,-3,-5,32
0.643329170389937,-0.174322376065337,0.0741122628427897,9,-29,-26
0.713166140345553,-0.205456173819963,0.110696746651923,-6,-23,-5
0.515780361417181,0.0989356239896528,-0.0497207312450402,12,11,29
0.738231031124116,-0.0800656655119645,-0.160787141268721,9,26,-14
0.713166140345553,-0.261892602422261,0.0853365666135101,-9,-32,-8
0.618110466519663,0.165613163749494,-0.0411983659014796,9,11,35
0.513294335608023,-0.072538082974498,0.0264561425269975,-3,-35,-29
0.737461456120197,-0.131283801798726,-0.0765157229960578,-0,44,-29
0.733327519549615,0.206903552600632,-0.0895899032783839,9,8,38
0.696807344373022,0.0838102537705078,-0.105957375879232,-0,35,38
0.735085715285243,-0.128305843549613,0.0328462420584551,-9,-26,-17
0.748793941855898,-0.0908694177472658,0.122217062261717,12,-23,-20
0.554798391328684,0.101001829560955,-0.056038047948029,15,11,11
0.738231031124116,-0.21365964797496,-0.154430159418269,0,23,-41
0.493614096250023,0.124212244404948,-0.0650715736659529,-12,23,11
0.732740364712282,0.0396343107086796,-0.167783248296694,-0,5,5
0.687301711612566,0.0513524986313879,-0.0376771465974481,9,14,26
0.693763238581134,0.244744859225713,0.0211246058175115,0,-44,32
0.509019747775985,-0.12761762094931,-0.0345297374673367,-0,14,-35
0.736330306267618,0.0746699632865423,0.0510520169243444,15,-35,20
0.732740364712282,0.0383360965297266,0.0679711416865282,-0,-5,8
0.713166140345553,-0.13010946004708,-0.155982270512908,6,14,-11
0.680000773846038,0.120944295377335,0.104865494915028,-9,-41,14
0.562215397300913,-0.047285319965359,-0.0866167963586337,15,26,-38
0.747059943698252,-0.266980317199529,-0.152478909815852,0,23,-14
0.678576572263194,-0.071948606904583,-0.0993854339812586,-9,44,-44
0.743674742832175,-0.208373663296195,-0.0799659978146974,9,32,-17
0.667480893489886,0.175969138830156,0.128657032658366,-6,-14,20
0.732740364712282,-0.0868263965837576,-0.0278041935520556,-15,32,-23
0.724242200385668,-0.0733440188005637,-0.0271583871119336,-15,11,-23
0.748793941855898,0.070827032214553,-0.107580793386979,-15,5,29
0.519451909425724,-0.108720848077027,-0.0611964645453587,-0,35,-8
0.496426427013802,-0.0778948608703895,0.0638795121231661,-0,-26,-8
0.665181060372401,-0.0521807625646877,-0.098214889909087,9,20,-41
0.542092014119808,-0.161382937562352,-0.0466067081999123,-6,38,-29
0.634552282640096,-0.107889096913407,-0.114980023606208,-12,5,-23
0.479114837262047,0.100374648885503,-0.0187168296721395,-15,29,32
0.582684294390974,-0.0992074238236552,0.0716248916219813,-9,-11,-29
0.686572785167304,0.118655503816496,0.081866778537554,9,-38,29
0.627237294692265,0.170857008708842,-0.0713213170148009,9,23,23
0.614064261383086,-0.0296156639466822,-0.0851948257454675,9,38,-14
0.710462152582132,-0.0771853033512361,-0.0455458437426021,9,35,-8
0.693180874223233,-0.194600477174213,0.104883760390518,-15,-26,-41
0.634552282640096,0.0844902104583453,0.124958013951252,15,-8,23
0.735085715285243,0.0841365159553775,0.115285756140908,6,-8,14
0.641682279621627,-0.135562595847468,-0.0760581158880123,-3,26,-5
0.749560875085782,-0.158852801174281,0.0370074092043693,6,-14,-14
0.612496600012292,0.204935565386071,-0.0443546675693101,0,14,11
0.596973586871507,-0.0690819064886213,-0.0838894837991563,-6,26,-41
0.673900500735573,0.180000350565596,-0.13986885687556,3,26,41
0.736919406166412,0.171918771980458,-0.16355694206308,3,20,38
0.743674742832175,0.140011063784813,-0.033978029955628,0,14,20
0.631100871771379,0.141709468258412,0.01170132027302,-15,-29,29
0.713166140345553,0.0440289535684795,-0.116450247385419,-12,35,35
