X,Y,Z,R,P,Y
0.719121758645132,-0.108770085282436,0.122632647211747,-12,-44,-14
0.509800778389111,0.0968466951639471,-0.0404515352402465,15,41,29
0.609085142775479,0.129093690460374,0.0591925537405311,0,-38,44
0.639502147633812,0.0405890818246141,0.109003397791336,-6,-32,29
0.719121758645132,-0.123462467144808,0.129064670632451,15,-14,-26
0.744616917224623,0.205250987342161,0.0571067043923958,-6,-14,20
0.695417725459022,-0.17215646017543,-0.068152709721922,-12,20,-44
0.680356891262611,0.131989110147928,0.0300466582959566,6,-32,17
0.626264791480529,0.199015223740281,-0.0922126164898808,-9,20,17
0.565381162572763,-0.0469080207187996,0.0647285174449045,6,-5,-11
0.685332006228575,0.230837114401157,0.027830846329692,3,-38,35
0.70099073160361,0.125405943930309,-0.146619460848916,6,38,11
0.611046753925794,0.159362125956319,-0.0268187756958487,0,44,44
0.596976566805737,0.100148575611929,-0.0669042470251429,9,38,23
0.680356891262611,0.0852610671585575,0.0605925600065626,0,-8,29
0.698770298015505,-0.0675529345097326,0.0182648093479118,0,-11,-11
0.508414369349261,-0.0763542996392832,0.0703195498475336,9,-8,-23
0.584073241315693,-0.0963971711169871,0.0459414309076209,0,-38,-14
0.645019523368635,0.045373392346004,-0.109604226336545,-0,20,35
0.706674996572738,0.254788325462901,-0.12666366755167,6,23,20
0.727995160711153,0.0783580606588728,-0.0621010361601911,-3,5,29
0.645019523368635,-0.178281426212381,-0.0355716410347525,0,8,-8
0.622682127484634,-0.206424524976494,-0.0257783227570582,-15,11,-35
0.710691157949414,-0.0588101431150045,0.0841335009743202,-6,-29,-41
0.598723410519018,-0.0650879991520204,0.0225550514197989,-9,-20,-14
