X,Y,Z,R,P,Y
0.622526062274909,0.0534299708623602,-0.113944738634165,-9,35,41
0.670814692807337,-0.102634821683342,0.0680903300731451,-9,-29,-5
0.746058749669644,-0.0962022852628115,-0.116201665267276,-3,29,-32
0.691274569165513,0.229847254481845,-0.137882115997176,15,29,8
0.641929908613522,-0.116355355148057,0.0907061829673418,6,-5,-29
0.65044176852089,0.0394832816898465,0.0292457574683589,6,-38,5
0.691274569165513,-0.165182015022685,-0.0405901750300112,3,5,-44
0.70634455962063,0.107617930326138,0.0770788240691438,-3,-44,17
0.744619666025439,0.172107883411623,-0.0329030517895428,-12,14,29
0.656967855904111,0.115190538184173,0.0386969812783312,6,-44,29
0.716666987963199,-0.0728551937915516,-0.0804270713994987,15,20,-11
0.626191052289586,-0.0809324586027764,0.104272583871389,6,-23,-8
0.636658259354071,-0.20733429889405,-0.0276457880030673,6,44,-5
0.740526548042378,0.0723297974620772,-0.0664764591877089,-3,11,26
0.747170213550567,0.152837743833891,0.157179207508007,-3,-41,35
0.728628216202576,-0.149749687164114,-0.133415012881927,-12,38,-32
0.721655074454052,0.181297933965123,0.110877337302913,-9,-5,17
0.624349905373083,0.191768496728492,-0.0919036005617638,-12,44,44
0.743985540890659,0.193001212629092,-0.0649762666280837,12,38,35
0.707461484185449,0.138106245430785,-0.0464293127761825,12,5,20
0.684672992294001,-0.156945379381913,0.14601691890787,15,-11,-5
0.742712028080113,0.0843380582542104,-0.0579158370635864,-15,26,35
0.507977051520753,-0.10591787498142,-0.0632523147451149,-15,41,-20
0.587674620528998,-0.175558052519491,-0.0744591100364127,3,8,-38
0.636658259354071,0.0234345166539906,0.0403411967062274,-0,-41,8
