X,Y,Z,Roll,Pitch,Yaw
0.568487274629776,-0.0472121453007703,0.0852536001978688,15,-29,-32
0.618608914223822,0.0492604381998441,0.0378161518856539,-15,-29,11
0.656292192783002,-0.133092196213222,-0.123417537207965,9,38,-5
0.566506552937677,-0.133208736989755,0.0643576184947836,12,-5,-35
0.642191551407105,0.218966376657288,-0.0813985425162913,0,17,38
0.620348353775137,0.0802716361038369,-0.102928795715113,3,23,8
0.674869155647599,0.235195260430058,-0.108481384612975,0,44,11
0.579433948395755,0.172854605706632,0.0144634973427048,6,-17,29
0.608295197818302,-0.133454424060488,-0.0336382755051242,-12,23,-17
0.69545234538884,-0.154617061959597,-0.140374246909246,6,26,-41
0.622176718438749,0.205447138280965,0.0776323263074288,-0,-35,20
0.468608032947961,-0.0419832561276576,0.0264057957340715,-0,-14,-35
0.581783803190527,-0.154135218286134,-0.100526976616945,-0,11,-23
0.620348353775137,0.046924478788924,0.0617261058802711,6,-41,23
0.586204265623746,-0.09471192538778,-0.0653985054628192,0,41,-32
0.629957502180721,0.0982349381405817,0.0467994975340945,6,-38,23
0.666250497105001,0.132079741057062,-0.0786128297213511,15,32,41
0.549164788396723,0.102129478929796,0.029540694386105,-9,-32,32
0.661483180812763,0.129400581491706,0.0511300959108163,12,-23,29
0.643002926717736,0.0458699901692606,0.0246902565989431,-0,-41,38
0.65024688764217,0.160823102474724,-0.104743157981964,0,26,29
0.590125800144114,-0.175348371933971,-0.0412419250134707,-12,5,-11
0.583997361747074,-0.108019416756444,-0.103222350667793,-15,26,-35
0.637921974382681,0.204601410307597,0.085091783739203,3,-26,41
0.592741987623877,0.0648029426385741,0.0250920063244646,-0,-32,23
