X,Y,Z,R,P,Y
0.586438104837513,-0.101240991156353,-0.0883471313629823,15,17,-41
0.608797645700402,-0.0799986215239977,0.101970055819214,-0,-44,-8
0.706508953430561,-0.159144230796094,0.112955846476965,-3,-38,-17
0.692371094125579,-0.111768972235776,0.149621694557656,3,-17,-44
0.730333045498682,-0.083232938083864,-0.100438203975863,-15,17,-14
0.603813024418646,0.0573954421231761,-0.0947357489096525,-0,20,41
0.713897752138325,-0.226309967889828,0.0659707811840269,-6,-14,-5
0.642522571565982,-0.084695205470354,-0.0878030743614704,3,35,-5
0.626390135537761,0.122722190346025,0.0208137280878366,-6,-5,29
0.532396032069721,-0.154608804814058,0.00872491692448903,-12,-44,-35
0.571069068101686,-0.124706812425814,-0.061702511634616,15,32,-41
0.743768004253198,0.21292023748199,-0.0490429003946617,-3,11,17
0.612287748567784,-0.0656133288487677,-0.0589286967292127,0,38,-32
0.693776105208488,-0.141255880386666,-0.0920519003359921,9,23,-14
0.537290717223952,0.136046642214998,-0.0168707966492398,15,29,5
0.650524545100273,0.125733437466091,-0.0552154205248149,-0,20,8
0.692371094125579,-0.0573761727740788,-0.138134189132999,-9,35,-5
0.64903888794777,-0.0528381903181091,-0.117111881109772,12,23,-29
0.710883870371239,-0.0691953432691796,0.150304924113901,-15,-14,-35
0.699856533122373,-0.0896962494601702,-0.0565966752930644,-15,38,-14
0.733368838116935,0.102061640401607,0.167348989216197,15,-29,23
0.583051551952643,-0.125007703728685,0.0834902645534528,6,-38,-35
0.528151555716182,-0.0723800041546274,0.032637188443024,6,-41,-44
0.693776105208488,-0.172424319616746,-0.10762635775241,-3,38,-11
0.544546888042418,0.0627902365535591,0.0182738620112855,6,-35,44
