X,Y,Z,R,P,Y
0.729200435446328,0.0490572320004316,-0.05219953328715,-9,41,17
0.649034207659786,0.0825724605438692,-0.127022513830575,9,29,5
0.563626030588308,0.101473094039127,0.0861278543170374,-15,-20,14
0.586094828041051,-0.129801277407963,-0.0523750155462886,3,8,-23
0.717829823541917,-0.0425383556474973,0.0124740009068374,15,-29,-20
0.552821117089907,-0.0510567086320699,0.0148528849856695,12,-29,-44
0.509920189419329,0.0977290385782152,0.0342598451721763,0,-14,11
0.583503131635063,-0.176945034317396,-0.0545933381324965,3,26,-23
0.623919404837979,-0.0486274950319265,0.11731432483662,-12,-41,-29
0.623919404837979,-0.125210088338794,-0.060179235890748,-15,38,-29
0.673404574964997,0.162808047363877,-0.0723629542356683,3,41,29
0.717231178053859,0.184185061810977,0.0606725377623602,-9,-41,23
0.665232690887919,0.127470493655677,-0.0675898377150697,3,20,20
0.700409099594783,-0.211421337420838,-0.139323711927895,-9,20,-5
0.724441305794182,-0.165799830212635,0.116920101829173,-0,-17,-44
0.710680261916355,-0.0863371572309397,-0.150371136664978,3,8,-41
0.738842245974468,-0.0577495745610648,0.149345445622827,-12,-14,-38
0.704772505865617,-0.255412608607427,-0.0701082418854255,12,32,-5
0.518074889544306,0.0985066479068131,0.0219704618713513,0,-38,17
0.645213692430322,-0.165644601897583,-0.0713131969498305,-3,38,-41
0.749971290491913,-0.130508634958097,0.0397144294747277,15,-20,-44
0.70609521528721,-0.21735789195788,0.0526156865147234,0,-8,-38
0.710680261916355,0.146090943154113,-0.114746531732813,-9,11,5
0.73423431570349,-0.274067997958487,0.162513144509849,15,-5,-29
0.706651044071636,-0.156178084731807,0.0756729884814214,-3,-8,-14
