X,Y,Z,R,P,Y
0.710389884821171,-0.146638987118728,-0.0297048156845428,-0,17,-17
0.748515512913256,0.26643568969876,-0.154689363656913,3,23,35
0.624808607623857,0.147893409203054,-0.0537312821674078,3,44,35
0.677772743384126,0.101622995353347,0.137470959777743,6,-29,26
0.732280404135136,-0.244768964773375,0.15566338718521,12,-35,-8
0.621701192602509,0.109679857115118,-0.0900374951759026,15,17,20
0.68075906618829,-0.0913317128035399,0.0950414897500596,15,-44,-8
0.74514444528473,0.192315492422457,0.119912353881675,12,-41,8
0.723749818395297,0.233291813778076,0.151258302561391,0,-14,29
0.638588498895131,-0.20274090300871,-0.0557659270905793,3,5,-23
0.703159109402536,-0.173314701871652,-0.123226570028405,-12,20,-41
0.654057001096509,0.133429678011402,0.132177980963624,-0,-38,17
0.734465337243615,0.0783789291872914,-0.140110184304189,-9,26,32
0.687108875468989,-0.215021212722218,0.0627669396320733,9,-17,-5
0.698313641919278,0.159748806751121,-0.113912919201083,-15,23,17
0.703159109402536,-0.178327450886664,-0.119866098797269,-3,14,-41
0.708338824853547,0.243651271022263,-0.118039223911141,9,26,5
0.732937754615417,0.0196136195472275,-0.148674731544847,12,20,14
0.66372798964251,-0.128579473271473,-0.0239347562488714,-12,38,-44
0.6234621384992,-0.0912320620391304,-0.0709452304344547,9,32,-29
0.654057001096509,-0.218691680876918,0.0321220876191608,-3,-32,-38
0.575643500994079,-0.105984901740274,0.0357594126907569,-15,-5,-29
0.73083605042031,-0.0947411357192706,-0.155617804083656,6,17,-35
0.708916316152362,-0.0929662393663412,0.0883583382842199,-12,-5,-14
0.593098998218881,-0.127668922141409,-0.0339739885969915,6,41,-44
