X,Y,Z,R,P,Y
0.578186304258076,-0.126147443492229,0.0458208790856461,-0,-11,-11
0.643890789875099,-0.0956819242813745,0.0394645072500991,-6,-41,-32
0.600211247200681,-0.079577415623498,-0.0195950573816965,3,32,-23
0.714086140887446,-0.205696068701116,0.0304981048051984,-9,-5,-26
0.63647302212808,-0.205737358981768,-0.105106692921353,15,20,-23
0.726663411380272,0.0781038589415021,-0.151237916733854,15,23,5
0.706610810132653,0.126769298801135,-0.0518837184885355,3,14,14
0.739621274746919,-0.262897119143817,-0.0885016989460494,12,38,-41
0.748918410182178,-0.185486797373725,0.108148338112205,15,-41,-11
0.509226668686937,-0.0230845662521647,0.0458899190167449,-9,-29,-32
0.722015485954801,-0.264975285497383,0.0854759760687584,-15,-35,-11
0.727373677119298,-0.11437873949778,-0.0921976991063056,-6,11,-44
0.646242824031584,-0.146469199253509,0.080264492912884,-15,-41,-23
0.600211247200681,0.0756504303777594,-0.0497660067817303,-3,26,44
0.587648749700426,-0.132168750755812,0.103522696966034,-12,-29,-20
0.597980055527409,-0.103539135116176,0.0561645308778559,9,-41,-5
0.722015485954801,0.181142171944593,-0.0982115098501823,-9,41,26
0.678111033238794,-0.182254482834247,-0.0735080206205057,9,14,-8
0.725550629012672,0.18632388161207,0.0168918815489256,-9,-17,14
0.690062639577302,0.158689542398128,-0.0671576038432885,15,23,14
0.739621274746919,0.196005485281043,-0.135276594391539,-3,5,23
0.706610810132653,-0.0727362497344742,0.082653169851481,-0,-35,-17
0.621340312544885,0.0651288573622366,0.0718776415709649,3,-8,11
0.656574318690864,-0.0556552399749718,0.114739063440081,3,-41,-17
0.575459990622399,-0.182508614005686,-0.0261876621997342,-9,41,-44
