X,Y,Z,R,P,Y
0.572359174705114,-0.179317850681372,0.0813037067033172,-12,-26,-29
0.703842702909075,0.176425455228073,-0.0980069397162066,-0,35,17
0.633096643656171,-0.0822158537557636,0.107672808726335,-12,-20,-14
0.747841633630495,0.141477619797708,0.143793118891687,12,-29,8
0.726696554732981,-0.13311700335965,-0.0662105371228214,15,20,-20
0.620183770874379,-0.208988751711148,-0.0420398487121969,12,35,-11
0.674181525064876,-0.195647919399929,-0.143332469534091,-15,11,-38
0.602600979052978,-0.0250654020398003,0.0664612467840515,-0,-17,-23
0.688917458152543,0.0324148070751231,-0.0956043389646897,12,29,44
0.620183770874379,-0.0801389025699388,0.0661151949777745,-6,-32,-32
0.531035538367396,-0.146191446075973,0.0295317437669021,6,-29,-29
0.749437466909032,-0.260676979926242,-0.104313812372652,0,26,-23
0.641382540932659,-0.0593133683937791,0.111796044972665,15,-26,-5
0.736094455370276,0.0474582774859341,-0.110815771185943,12,8,35
0.615701693145461,-0.0682075701844596,0.059637201596522,6,-11,-38
0.67083806337768,-0.174971113441841,0.0887966705979915,3,-29,-14
0.645904403390953,-0.17541673619594,-0.0315514873484434,6,32,-11
0.62480944163635,-0.170174975728742,0.108119561543888,9,-35,-41
0.747841633630495,0.102383273305563,-0.109792857996241,-9,38,14
0.648721677111174,0.198341889417143,-0.0612304798481095,-0,11,26
0.728728533374083,0.142563466127071,-0.155002997864854,6,14,38
0.715629762327526,0.117707762434487,0.0754815344711022,3,-38,11
0.628498063262194,0.119392009551929,-0.0903110591432209,-3,5,14
0.64201597489937,0.0410753685271912,-0.0876529638980345,6,8,23
0.726696554732981,-0.257069392062188,-0.130104035792584,-12,5,-11
