X,Y,Z,R,P,Y
0.60737842773648,-0.0933387461991214,0.0864518667878941,3,-26,-41
0.516247359250307,0.0430068435847091,-0.0280403514208172,9,44,14
0.733967821543452,0.0509185370568547,-0.0245054387295996,-15,44,44
0.612876360841051,-0.1916462195358,-0.0753572697148045,6,26,-11
0.588388109184175,0.168653283740709,0.0711644681660772,-12,-35,20
0.520706537102722,-0.0289138145619251,0.0461614224062019,-0,-14,-17
0.736895109337555,-0.16438627403063,0.0565382841755584,-9,-8,-41
0.738797998981028,0.10384688816679,-0.144912220273938,-9,8,11
0.64678124655997,-0.11202146024342,0.0873823454751415,9,-8,-26
0.511039966146487,0.123915226334499,0.0434961757198033,3,-14,35
0.659990020615179,-0.217601730639596,0.113842082141321,-0,-5,-32
0.542000139938304,-0.063828512387237,-0.0576309641988398,0,44,-41
0.569956364216853,0.0448896592791905,-0.0525449360609502,-0,38,14
0.6197714513583,0.117900960422927,0.0271539033231141,-6,-14,26
0.718299275405338,-0.259227574380551,0.160660980306471,0,-5,-11
0.746959879578653,-0.225733753840978,0.129343702450933,6,-32,-8
0.749205414585572,-0.255368697736274,-0.0667901013877324,-6,17,-26
0.60737842773648,-0.181004763299156,-0.0247893176768259,-3,32,-44
0.726762650885058,-0.243002014732245,0.139268190363761,6,-26,-20
0.666965853812037,-0.200494572494846,0.0400020112685037,-15,-44,-5
0.5453310441776,-0.132063518688772,0.0803389446448227,9,-35,-8
0.598570792470628,-0.114484742172853,-0.0987326025018328,-9,44,-38
0.534541618657453,-0.137457789836614,-0.0777236014640484,12,20,-5
0.666245175599615,0.0717813063144723,-0.0477645501031247,9,26,8
0.664410076704683,-0.23181549975002,0.0360860643688534,-9,-14,-44
