X,Y,Z,Roll,Pitch,Yaw
0.67643339605082,0.218519012106515,-0.0390392956543476,-3,20,26
0.689924942966482,0.201072054011029,-0.0648864497810919,-9,5,11
0.585159745623483,-0.157325510346187,0.0373845962494939,-12,-32,-32
0.606841426283287,0.0902373169764136,0.0111412034534756,6,-11,41
0.593926661994765,-0.151524383238169,0.0716022449499199,0,-11,-38
0.648803512533076,0.0944104069337394,-0.111335468165792,15,14,35
0.623029578043255,-0.204621816029147,-0.107076370834348,15,14,-44
0.579087400460814,0.0596615626816357,-0.0675963713519559,-12,5,8
0.67488833325002,-0.187615972187397,-0.0924741569044711,-3,26,-8
0.67488833325002,-0.207813521900067,0.0364402227047228,-0,-41,-8
0.697516475359764,-0.223396656719627,0.0397646519868282,6,-41,-8
0.64090569282222,0.0483416235758244,-0.0917131277844778,-0,29,26
0.696249448319235,0.0510067662336124,-0.0841801000147845,12,23,29
0.567135015904481,-0.0645999001153547,0.0645721718903066,-9,-20,-11
0.684754382237931,-0.214400053518045,-0.0344316051855992,3,11,-44
0.661371832203717,0.158148870851645,0.0474628952764403,-12,-17,17
0.666175074986624,0.0987290465997918,-0.0840887292049547,-9,41,11
0.6373889061364,0.0621325042661461,0.113328902146842,-0,-38,29
0.617355352665412,0.146957961937466,-0.065514527182063,-6,14,35
0.683549383455953,-0.184832306047197,0.0718780747476597,15,-26,-29
0.667055067144111,-0.133635624035973,-0.0594034606956264,15,20,-38
0.604563386707488,-0.189096376379132,-0.0624406728779495,-9,17,-41
0.566041778781316,-0.0942868408066502,-0.0357359672148841,-9,11,-5
0.696249448319235,0.224288648240324,-0.0729514996828372,12,41,5
0.631553952081443,-0.169929133726563,-0.0222474478304315,-3,41,-41
0.630807959274554,0.160401915116763,0.118135331051108,12,-17,41
0.667896172976234,-0.170443701453551,0.108585481041284,-9,-23,-29
0.593926661994765,-0.123917019099658,-0.101694620005942,-0,20,-29
0.478568115019044,-0.036956310964006,-0.0512266775521816,-12,17,-29
0.691914835187,0.153403958956132,-0.0981567326249587,0,23,38
0.658023656650727,0.196418578862954,-0.0513791142201325,-0,44,20
0.535071217125224,0.121476007542083,-0.0512742520092862,-12,38,35
0.613627261896204,0.0819078880234326,-0.108717185317382,-9,8,23
0.682710923160838,0.187857336782718,0.118206160929539,9,-44,41
0.478568115019044,0.038040661080627,0.0524950033741209,-15,-44,41
0.488893922141342,0.0220609826166251,0.0588351677422052,0,-29,20
0.629469095430567,0.13634771347298,0.0493984789166415,0,-32,35
0.572645500723514,0.179080381026159,-0.0333742193101356,-6,20,35
0.693035084694684,-0.236655488191779,-0.0906849378972237,-6,5,-11
0.538634469517905,-0.145018897651252,0.0596312618685341,9,-44,-29
0.670283338011748,-0.144848366835032,-0.106616088117457,-6,35,-32
0.453870431649626,-0.0215705445985491,-0.00602199000876468,-15,26,-38
0.667896172976234,-0.115440341432827,-0.126712765723857,9,32,-26
0.580253083921597,-0.0232813526032167,0.0343843789330784,3,-35,-35
0.6373889061364,0.102289962003584,0.0954757093793502,12,-35,17
0.675780539340193,0.0386567272221011,-0.109105922222419,-9,26,35
0.591763978669546,-0.118362886768869,0.0505130479495932,-9,-29,-29
0.65865812660836,0.215778786067209,0.0540209537949179,-12,-44,11
0.625092619366246,-0.0748571889374726,0.060762714651049,3,-41,-23
0.500316539573669,-0.0406175639051563,-0.0287398905449397,-6,29,-32
0.618831878210975,-0.131303328442308,-0.0773837072719623,0,38,-17
0.663309018559866,-0.149565580617494,0.102004673027471,0,-38,-20
0.611766255565201,-0.0375281206344007,0.0848773580937625,-15,-20,-29
0.667055067144111,0.11287980962208,-0.106004044018578,9,5,41
0.677075169861518,0.0738328292647265,-0.120812408665813,0,41,17
0.585159745623483,0.147250954341997,0.0265258373588238,-0,-41,41
0.680121917792015,0.182065211998064,-0.0798849291322818,6,29,35
0.545369914757384,0.152353441401183,0.0257345289780586,-6,-26,38
0.581930847358544,-0.0275378318729661,0.0510001528769668,-12,-5,-41
0.613627261896204,-0.172262237436242,-0.108372221950354,15,26,-8
0.564988609117853,-0.166387768274278,-0.0711436259236906,9,38,-29
0.563822680646211,0.0617865394068359,0.0143754128502229,-15,-5,14
0.5832949762221,0.112517745185861,-0.0140842462254395,9,14,35
0.586130976266405,0.12554322703536,-0.0430820542955336,-15,38,20
0.658023656650727,-0.205081473120294,-0.0514648765067656,12,14,-8
0.515664008899082,-0.0771161247636926,0.0557707525085467,0,-41,-26
0.574213779192531,0.16903064181426,0.0385971839773935,-3,-26,38
0.669736403203787,-0.161502485017826,-0.112086355179596,-15,38,-8
0.538634469517905,0.126969427539993,0.0106856519638182,12,-41,14
0.694710683636944,0.0895265740993976,0.107739708203589,9,-38,26
0.606841426283287,-0.112459726343671,-0.0405817041338531,12,20,-44
0.693035084694684,-0.164306066540425,-0.120610358999675,9,8,-14
0.646097481114177,-0.157534571562699,0.101750819788456,12,-23,-20
0.688866056248112,0.0982445848448267,-0.10554930810783,-9,20,44
0.595878878199714,0.0411840699815692,0.0482508128970163,-9,-44,5
0.52535753035276,0.143373191820397,0.0595581627010161,6,-8,32
0.504360585617041,0.123488034321752,0.0222854082513676,-3,-38,14
0.683549383455953,-0.157956262699906,0.0619019129103057,0,-5,-17
0.657409274182567,-0.141851044379924,-0.0862268260526876,-12,11,-23
0.667896172976234,0.122048712263758,-0.0687107566001195,-0,11,32
0.52535753035276,0.111239461025384,-0.067348038074224,15,32,8
0.593926661994765,-0.0570665895503773,0.0640581144578788,-12,-8,-14
0.626934102535313,-0.149077854723649,-0.0866002523676034,9,23,-41
0.522290072655517,-0.123997270261002,-0.07051572325585,12,14,-20
0.597896502304951,0.120840024069388,-0.0247999993686816,-3,32,11
0.696997924868275,-0.171261425002356,-0.104315621376327,-12,44,-26
0.580253083921597,0.120019657522208,-0.0475217230550268,-6,32,20
0.548708178863849,-0.145336277818441,-0.0568254358180244,-3,23,-44
0.498050348086714,-0.0665746907828068,-0.0366987067403215,9,11,-32
0.680637745446868,-0.0831124350986494,0.0907949312985859,12,-8,-38
0.454469854514161,0.0534362232298193,0.0259511329618642,-6,-11,29
0.689924942966482,-0.219164349660869,0.0439396858117859,15,-17,-11
0.596561722057557,0.194041631806854,0.017965090115613,-0,-11,26
0.647602168396799,-0.176607297300173,0.0590566045280204,-0,-20,-5
0.647602168396799,-0.0575095678156214,-0.0789694516565687,6,11,-8
0.696997924868275,-0.0236221414208429,0.127154549234804,-0,-14,-23
0.666175074986624,-0.135712233391507,-0.113849708085191,9,8,-26
0.694710683636944,-0.0290593871774541,0.0895060058633788,12,-35,-20
0.677075169861518,0.154836945500856,-0.0371094402866726,15,5,38
0.693035084694684,-0.176121456702026,-0.0883179803712653,15,23,-11
0.455621672694683,0.0191861203710971,0.0486734612189805,6,-20,44
0.697516475359764,0.148242478928947,-0.0438055675763517,6,23,5
0.61575350154248,0.205510867529025,-0.00975853900173917,9,17,44
