X,Y,Z,Roll,Pitch,Yaw
0.688369603126709,-0.19751153717646,-0.138791937652735,-15,20,-32
0.657835590413563,0.0539420255085413,-0.0541180088279136,15,35,26
0.653498943249133,0.145630711265596,0.0338127915876333,0,-8,20
0.467918324568438,-0.0398798921227081,-0.0236678690984049,-6,23,-14
0.692105355942388,0.139719906531353,0.0839707406696112,-15,-41,41
0.698081068294563,0.0848625107990764,-0.0607448239603213,-12,8,5
0.625824116117084,-0.0490581502129774,-0.058272213220622,-0,23,-8
0.644416740504653,0.0852982273283926,0.101539260285241,3,-23,29
0.644416740504653,-0.165044212654606,0.105797040300113,3,-17,-23
0.673152521975082,0.114495870612623,0.14180264500181,12,-11,29
0.585487044031492,0.0518778251244763,-0.0806350434041948,-15,26,41
0.673152521975082,-0.17402445677691,-0.0611051407190282,-6,35,-8
0.555304298125873,-0.039533554742599,-0.0473724410451647,6,8,-44
0.631186591798439,-0.197215071216974,0.0458444648488717,-15,-41,-35
0.660298898438197,0.222463898568441,0.0878724838253444,0,-17,38
0.671030660228343,0.215346451801697,0.119066765309288,-15,-11,32
0.562220046786276,-0.142360363917879,0.0839084830100814,-3,-44,-5
0.620775232704127,-0.173298969265193,-0.109254826944738,-0,35,-35
0.553176673271044,0.161225029451804,-0.00779139283847318,3,41,38
0.512293318798821,0.0955135281877288,0.0704663243458698,-12,-44,32
0.615471781020252,0.169392064965257,0.0286201136922507,-6,-44,29
0.698081068294563,0.113257880844811,-0.0505586129755727,3,26,35
0.597216774882399,-0.0742219066382977,0.038656912177365,-0,-26,-26
0.662602813425319,-0.225865343519884,0.111310798807782,-9,-35,-17
0.480464332854115,-0.0164986148917567,-0.0539776438083935,-6,32,-14
0.679061682996047,-0.105718894671941,-0.0150319481757212,-15,32,-20
0.591961785896929,-0.135283102445634,-0.0296947902879336,-12,17,-20
0.543530686593749,0.0429398960480944,-0.0520214116886134,-9,8,32
0.56874131891003,-0.0756493533863184,0.0295356502857183,-6,-32,-23
0.661393005685536,0.0456381434685463,-0.0706652384172418,-6,44,26
0.610688918333579,0.144044641025597,-0.0435096947150307,-9,38,5
0.595234416950071,-0.044770019322109,-0.0419677505594101,-9,14,-32
0.646934115243978,-0.0895892961139947,0.0711363724703682,6,-35,-14
0.551327099927675,-0.135646903705937,-0.021165880826067,-3,14,-20
0.619335127405196,0.10397765201415,-0.0189737442236405,12,32,44
0.471385009677627,-0.0338252578620357,-0.0286759938755792,15,23,-38
0.551327099927675,0.133475033033402,0.0436763867646866,15,-32,41
0.547261198888505,-0.0948005688376696,0.0621902808777103,-3,-29,-5
0.536903730478043,-0.076289669780016,-0.0827599611267159,-6,11,-44
0.672021267136742,0.109897197683296,0.0729825197235223,9,-32,29
0.696782582412633,0.0650820957621882,-0.118666547474447,12,11,8
0.65972444723184,0.216626249199994,0.0614001263468862,-15,-20,5
0.615471781020252,-0.0980895060181775,-0.0674140009359456,15,35,-11
0.608685214287169,0.0698676698140161,-0.0744223028117566,-6,23,5
0.696782582412633,-0.166129960384884,0.118468611753331,-15,-23,-23
0.467918324568438,0.0829979513134211,0.034978983816006,3,-5,32
0.690672032663481,0.145460893885612,-0.0764505622127647,6,17,26
0.627044486992629,-0.149251461596449,-0.0334866298555481,15,11,-41
0.556525685229027,0.121061317953302,0.0318706448879012,-9,-29,11
0.693788131216211,0.237623955123847,-0.100242729040906,-9,8,29
0.544958778065474,-0.140244648865243,-0.0766262757818909,6,8,-26
0.578930610362919,0.0313829342411436,0.0723666583840212,0,-41,29
0.632620525082423,0.129357479809386,0.0562640344672316,-12,-44,26
0.689544666183072,0.158476372714131,0.0675537100799742,3,-8,14
0.467391297457087,0.105037559745982,0.0209416938383171,6,-14,38
0.685981375285805,-0.235329944175031,0.0421978446417521,12,-29,-14
0.519159721779922,-0.112952382947958,-0.0453505341264572,12,20,-26
0.603511124816845,0.0515355698231004,-0.0600020359669861,-6,5,41
0.487714149780794,-0.0918385768124819,-0.032052675803645,9,8,-23
0.692105355942388,0.245884423819029,0.11481354976421,9,-11,5
0.589762915285789,0.0374137220018777,0.105523240089925,-9,-8,44
0.597216774882399,0.130576010761746,0.100062481316947,-3,-20,26
0.548687881799418,-0.127743556432256,-0.0432164524004633,3,14,-26
0.660298898438197,-0.031593434458743,-0.0539696336403798,-12,29,-29
0.669532865882014,-0.165247167706503,-0.0158529127323519,-0,5,-41
0.688369603126709,-0.198248159623926,-0.108275702336579,6,23,-32
0.591961785896929,-0.135803617537422,0.0480922230820961,0,-26,-11
0.686874152120566,-0.203216801126337,0.131400269338496,9,-32,-8
0.487204411591844,-0.0664777602286522,0.00407552599087801,15,-38,-41
0.667926386706227,-0.125622026767822,-0.118909926695806,-9,35,-5
0.696782582412633,-0.235499640283182,0.0318715822975454,-9,-38,-29
0.595234416950071,-0.130484627107807,0.0817149189279559,3,-23,-35
0.615471781020252,-0.0731663852350634,-0.0452004538665414,-0,5,-5
0.632114026123828,-0.0977293800060168,0.11091906920429,0,-17,-17
0.677325721498785,-0.207589371931824,0.0480278025137297,12,-23,-11
0.671030660228343,0.0665674994518161,-0.111190392405994,12,20,14
0.581420903116609,0.060581384351197,-0.0622643099181766,-3,35,8
0.608685214287169,-0.143398156910672,0.0930429103922089,3,-5,-44
0.695779810244831,0.0902474124672691,-0.134638707923941,-0,26,17
0.693788131216211,0.0673500100479545,0.0488783820698497,-12,-14,35
0.517250310896974,0.0447880976956925,0.0234928641224995,6,-20,20
0.692105355942388,0.0616375382696929,0.142397346110233,-3,-32,23
0.689544666183072,-0.0499884070985665,0.0548584497042928,-15,-29,-41
0.572179549152167,0.0750761586282706,0.0145671932133557,-12,-17,14
0.487714149780794,-0.0362696189591983,-0.0402211530095734,-0,29,-11
0.645055268373279,-0.170272444812754,-0.105570912689743,3,17,-20
