X,Y,Z,R,P,Y
0.645781107004401,-0.0922935674839004,0.0795823488914168,-3,-11,-38
0.634824071551218,-0.104348681258355,0.0755796604305382,-12,-41,-5
0.641467576167012,-0.0460588758669858,-0.0265141229086683,6,8,-32
0.746747495480029,0.189754134155768,0.156732629784539,9,-5,11
0.676531840069239,0.0706767345200297,-0.136333239054754,15,41,29
0.705273593700025,0.153781418668673,0.110967230299629,15,-23,32
0.567318493048909,-0.103680508437992,-0.0962771660695999,6,44,-44
0.710143358735428,0.254129990327448,-0.0724267567925521,6,29,32
0.598096041548497,-0.10393006165732,-0.0569497066505646,3,11,-5
0.639970250223182,0.22045495642315,-0.073086348120087,-12,5,29
0.747745631775103,0.0208001684129893,0.135303974198056,-12,-26,5
0.570782901840376,0.14131465938792,-0.0915827866799668,12,20,29
0.721925278850823,0.193551742506548,0.154905836199075,3,-20,8
0.748808728303937,0.0892817822497811,0.0590230900428366,-9,-41,11
0.651618735518262,-0.0919521803626131,0.0265007040333545,9,-23,-41
0.650498396820731,-0.0876272145899021,-0.100011479879797,-6,5,-35
0.467276351672675,-0.0214971939430568,0.0202352060575734,9,-23,-23
0.717789405404439,0.0643978951570766,0.0918221142215953,-9,-44,14
0.586675522952425,-0.143243592006008,0.0722586552987082,15,-44,-17
0.591991170720882,-0.172313798921384,-0.0500566239192899,15,5,-8
0.610213635690989,0.155017948141193,-0.0762408935115418,0,26,17
0.450749381989073,-0.0331405415778796,-0.00834330329318089,-3,29,-44
0.689530224917117,-0.0418036779542632,-0.105647636436298,12,23,-41
0.705273593700025,-0.0655122945639119,0.107719394754208,-12,-35,-29
0.484491003748626,0.0749067099509484,-0.0496803315751378,-12,8,8
0.565681181967617,0.101395978274722,-0.0290750760748729,-3,32,35
0.693276396187419,0.242431644010247,0.0361730402374367,-15,-26,26
0.503819256584421,-0.0510654261917977,-0.00742421297540745,-9,8,-29
0.74512355279209,0.0172310726166338,-0.0974396572203014,-6,23,44
0.738153437722888,-0.189753368486711,0.0948663512997817,9,-14,-38
