X,Y,Z,R,P,Y
0.55242426238228,0.0808071312873013,0.0798517711922197,-6,-5,20
0.616308911587192,0.158717823443341,-0.0922333814538334,6,41,38
0.725012904471745,-0.122259961560176,-0.055405418994966,3,8,-32
0.511314525126702,0.0804538504597191,-0.0722288147197854,-12,41,11
0.688015576461878,0.182698832866712,-0.145290556143709,3,20,20
0.748385058572536,0.175523741271212,-0.0877599229042416,-3,20,32
0.674620860910794,-0.165643367125386,-0.116341133968279,-3,11,-5
0.696426610724352,-0.21237872887213,0.0660685579635729,0,-41,-41
0.726809060566699,0.209893227927228,0.125649701205824,-9,-41,32
0.701496652315479,-0.254353011357431,-0.143214702525638,-0,29,-35
0.64359784738537,-0.0517132289719058,0.0509772063239234,-3,-38,-35
0.704927411032905,-0.201301650198593,0.143239517166469,-3,-41,-5
0.564636245288379,0.166180621635713,0.086882669717311,-0,-8,14
0.47443842160513,-0.0625733776621121,-0.025807959189217,12,11,-29
0.726809060566699,0.0789830757487182,-0.0442483728619214,12,32,14
0.690916756446633,-0.0856406269315158,0.11471815704824,-6,-20,-29
0.728990229142534,0.263023037221654,-0.0562643613575649,-9,35,41
0.645616787877624,-0.12623171206095,-0.0618670911442621,9,35,-14
0.570017338039073,0.101966489853643,0.0188510617474777,15,-5,14
0.745357169599256,-0.207092079958922,0.0416679766454117,-12,-5,-8
0.627907623888357,0.0538618498854545,-0.0423223189267906,15,35,5
0.748385058572536,0.263921530094687,0.0311186709263396,6,-23,20
0.597670945400541,0.0822221284433409,-0.0697762344207292,-3,11,32
0.47443842160513,0.07597090463405,-0.0201306645883228,6,44,8
0.48024080331745,-0.119197726257427,0.0370629741953705,6,-5,-44
0.667003323932184,0.0968664942371161,0.047397396009563,12,-8,32
0.508538195129285,0.0365173848742818,-0.0536273211661876,6,5,29
0.497885552279513,0.0797208272879049,-0.0189890756133579,12,35,23
0.65892661471401,-0.160369563542268,0.0672041717515971,-12,-41,-5
0.60944017208184,0.0272133689491508,-0.0350939488483478,-15,14,32
0.632230480315628,0.0509275671105545,-0.0618146413163089,3,44,26
0.744480697744973,0.0871035076553215,0.0354750918204925,0,-44,38
0.55242426238228,0.0350808056117697,-0.0179532736121204,-0,17,5
0.737297117205707,-0.0893520871802534,0.0530467520021428,0,-35,-20
0.719722239840541,0.0575344373653493,-0.0288676771531068,-3,14,29
0.607497863796957,-0.0478023618107162,-0.0661320125237859,-9,23,-32
0.676962334882153,0.216768371615429,-0.0750033819374405,-3,35,20
0.597670945400541,-0.109446504355886,-0.023414115098911,0,20,-14
0.666138175387708,0.178382419704974,-0.049778721667091,3,32,44
0.60944017208184,0.112592594243815,-0.0512790972181535,15,44,20
0.518972684775379,0.112044281531261,-0.0492793598183012,-15,29,32
0.65892661471401,0.0387029222860303,0.121212221226553,12,-8,41
0.607497863796957,-0.13321411607917,-0.0447472478536155,6,32,-20
0.560521853341446,-0.0982707576026007,-0.0679714447690509,3,41,-32
0.664652811055512,0.122487166537559,0.126172091340475,9,-32,29
0.71240971206643,-0.18305121748163,-0.087812382825765,15,23,-11
0.697806125214668,0.230935331730583,-0.0662328614649707,-3,41,11
0.667003323932184,0.209469532551193,0.0647516961196396,-12,-17,14
0.700974945143685,-0.111545344464681,-0.0481007307188702,-9,17,-29
0.656019701887701,-0.0515366663932698,-0.0822479396186448,12,8,-23
0.633180669376552,-0.213197445527665,-0.077399890014123,12,41,-38
0.726809060566699,0.159902858019187,0.116962322062545,6,-32,32
0.682512148157515,0.197816060088822,-0.0886542326141084,-3,8,8
0.748385058572536,0.0307852084421351,0.0739442298071974,-3,-23,38
0.511314525126702,0.039976402282425,-0.0499263891411842,-12,35,32
0.632230480315628,-0.0941765421397089,-0.108622874045405,3,41,-14
0.65892661471401,-0.132656983421427,0.0168155977526577,3,-32,-5
0.717880741205963,-0.205418124178797,0.109036242745685,12,-35,-11
0.628705991263124,-0.160702728194522,0.0396409855241464,-6,-23,-26
0.680314767188298,-0.156782567734416,-0.137653376942197,12,8,-11
0.749221641674824,-0.138989912530629,0.0792019739098196,-12,-11,-5
0.707064469172088,-0.234314937887907,-0.0670656910882483,-0,17,-14
0.719722239840541,0.225983957201339,-0.0461750826373767,15,8,23
0.63895430165568,-0.0359985581302861,0.124610412311116,9,-26,-8
0.578003738603332,0.17946401543569,0.0459890795413149,3,-23,26
0.744480697744973,-0.199159315802369,-0.0802450976491659,-3,8,-38
0.663403720576029,0.202165777867649,-0.0832747814504698,3,41,23
0.690916756446633,0.107354076530789,0.0866249409368025,15,-35,26
0.652675599191384,0.183706585533048,-0.125745016874166,12,5,29
0.641131556586014,0.0470277238685741,-0.0698577270924189,-0,35,17
0.737297117205707,0.201845175044361,-0.130786489421882,12,17,29
0.664652811055512,0.116304097540219,0.0642677635028041,-3,-5,14
0.726809060566699,-0.243900452059449,-0.0953375145943088,-0,11,-17
0.650687654262179,-0.19026147317555,-0.0200836721407001,6,41,-32
0.533412308614732,0.0669133661002662,0.027507106185893,-12,-44,38
0.649741598143927,0.0754606943609487,-0.0231740204560829,-6,41,14
0.637673814044607,0.160390919024713,0.060669475658146,6,-44,29
0.70995696065906,0.143180436690293,-0.038269861129641,9,44,11
0.600532139155453,0.147404333309904,-0.0728919758147649,-0,26,38
0.705773360476962,0.141020530882913,-0.0543312197415972,3,32,32
0.565194223851705,0.12467788775925,-0.0531786415471373,-3,5,41
0.693595969130978,0.0702008379789063,0.0879277608429875,3,-23,17
0.682512148157515,-0.0139591617512566,0.142097225532222,0,-41,-17
0.703307931280968,0.203765170988843,-0.0931777841495049,-9,14,8
0.71240971206643,0.0577398419205888,0.144435968669717,-12,-20,44
0.700974945143685,0.100540222389539,-0.0190046632411544,3,38,5
0.696426610724352,-0.110282337920935,0.0677429465334764,-6,-23,-32
0.55242426238228,0.0469036983957529,-0.0307822439393436,-3,23,35
0.650687654262179,0.128208875382886,-0.131618613825237,-0,41,11
0.688015576461878,-0.234066291632222,-0.100258581551808,-6,20,-26
0.664652811055512,-0.233806020930336,-0.035856181929935,3,14,-20
0.656019701887701,-0.187144411962761,-0.101407370862987,-0,5,-35
0.600532139155453,0.151426984692521,0.0477652480341079,-6,-14,11
0.726809060566699,0.0926759855226078,0.149001189329431,-15,-8,35
0.450813275170388,-0.0413767300463192,-0.0185488427987537,-9,8,-44
0.657913438488328,-0.165949856081991,0.0445250994051895,-12,-11,-26
0.570716329382854,0.0945736449452227,-0.0483155353687814,-6,41,11
0.726809060566699,0.047839833063721,0.131479144349482,-9,-14,20
0.557074162266103,-0.110887971168516,-0.0879217092002161,12,38,-8
0.717880741205963,-0.24699067838809,0.11424700660425,15,-44,-41
0.619345098121186,-0.190282897067907,-0.0833324817426217,-15,44,-38
