X,Y,Z,R,P,Y
0.73330734218694,-0.151531239829626,0.0748343572966574,9,-26,-35
0.707743697991298,0.14286794670745,-0.0675257769849459,15,17,8
0.743781641567525,0.274270484072095,-0.0600532128001912,-15,32,41
0.654715828799501,0.211442436243935,0.0461535347672816,9,-23,8
0.720312343398296,0.173636935118249,0.0855646174277662,-9,-17,23
0.725467915635618,0.204633002258908,-0.0908123786771925,-9,20,32
0.683384870923276,-0.148929438814725,-0.0427693521260808,-9,26,-38
0.727156708396593,0.250588997961399,0.122555390241828,-15,-29,14
0.679297250585727,-0.162029933016036,-0.143965382548336,3,29,-5
0.568068170949731,0.0672867738812468,-0.0461703987434225,6,26,23
0.651267589778956,0.192492949653874,-0.130375891099767,-9,26,23
0.707743697991298,0.160523806114289,0.124662980236197,-6,-14,5
0.73330734218694,0.179461695057506,0.101521970119724,6,-11,11
0.604681468875579,0.191412280695042,-0.0575421479262681,12,23,32
0.665138909171374,0.122523531814202,0.0414203774488695,-3,-8,35
0.718333297569374,-0.241834157742964,-0.0964063616808872,-0,23,-17
0.462390282209038,0.0523765298826398,0.0398393828752892,12,-32,29
0.690407025903564,0.197661195107038,-0.109212562520494,-3,32,8
0.69422938626239,0.121024647994659,-0.0737984003941461,15,23,38
0.747174399364689,-0.0685974218702211,-0.0594072232505857,12,5,-38
0.665718627322001,-0.221551973416244,0.114044830730574,-12,-41,-14
0.660560186083515,0.0791686665797624,0.0772056363000946,-6,-14,44
0.715680531792762,-0.0630398165166513,-0.0820237569546313,3,8,-17
0.727156708396593,-0.195269448089686,0.0587380351119085,12,-14,-23
0.49399049685706,-0.10612419259098,-0.0280018810353502,15,17,-41
0.641212847390152,0.156846930971563,0.117777681257895,-9,-11,44
0.735663047223038,0.120091153283398,-0.0894547043212605,-15,14,17
0.710230413021212,-0.234724344944593,-0.03353637663142,12,29,-29
0.641979039607398,0.053361324456871,0.071008816975227,15,-38,5
0.671153382377862,0.108295274297371,-0.0581108315450899,6,5,14
0.49399049685706,-0.056952910170614,-0.064557208607459,-6,29,-14
0.747808278436537,0.0795025200482487,0.134477203268538,0,-11,20
0.722814128035702,-0.175116351814602,0.051590568216955,-15,-26,-5
0.648100611408043,0.138829316390889,0.0858046028969834,-0,-29,5
0.529865000047671,0.118696660757321,-0.0584799993660873,12,41,29
0.592293101805153,0.114203823701006,-0.0880531158852561,-9,23,17
0.726423123174751,0.15005482379589,0.0498559775347657,-6,-11,35
0.70846557838132,0.139984931838849,0.0636051759754501,3,-14,11
0.691414047273622,-0.229688978943107,0.0929766309959647,3,-35,-11
0.706026273394051,-0.198429614001525,-0.0236411862317195,-15,41,-38
0.536979080745739,-0.0621442652723223,-0.0351094358704159,-0,26,-14
0.638036973794275,-0.135417477400724,0.106080372676227,15,-38,-38
0.643326726672622,-0.199826149716429,-0.0790327017977187,-9,29,-17
0.679297250585727,-0.0589758663665876,0.0396673150700666,6,-26,-17
0.749276114626675,0.100225362728502,0.0813047199262248,-15,-29,44
