X,Y,Z,R,P,Y
0.674838861731748,-0.0443308410975474,-0.12399223316353,-12,5,-5
0.719184069383946,0.182462633679788,0.102348695682023,-12,-14,8
0.6873934437238,-0.160909451996974,-0.0262255828681559,15,11,-44
0.709851513092362,0.0961276431787836,0.113304317437818,-9,-41,5
0.677418106770596,0.150727595214047,0.0430181687689767,12,-35,5
0.685735842055657,0.0939600733113595,0.0751942707706834,-9,-32,32
0.729369922063804,0.187992747908989,0.106497732575847,3,-11,26
0.558676923106462,0.133787332371558,-0.0710351649983885,-3,5,44
0.714310417705074,0.20803482257385,-0.143660077620577,-3,26,32
0.723639622493212,0.0340406752377812,-0.0387870696178928,12,11,5
0.676282325842583,-0.221877689216417,0.00831868896185494,15,-5,-35
0.605190884879369,-0.162545488388875,-0.0253389890848759,-0,32,-26
0.526173083384903,-0.063501271161348,-0.0485354867872618,-12,29,-20
0.729369922063804,0.077538439587141,0.16409854436992,6,-41,41
0.676282325842583,0.145618982477494,-0.0933351342683501,-12,5,29
0.618621526950884,0.198795763871267,-0.0581804158696533,15,26,11
0.613351488152467,0.077413995609715,-0.0751382867808359,9,5,41
0.617272909651303,-0.111327429310844,0.117046717956188,9,-11,-29
0.608910111976558,0.0900061195875833,-0.0363495074307085,6,5,17
0.746914689238714,0.275710931078722,-0.0690242286601522,-15,44,20
0.728331959153947,0.078447530788292,0.0787487348940218,-0,-26,17
0.559651490138218,0.0182164395955938,-0.0712900575712755,3,29,8
0.635452412185581,-0.0604202902134956,0.113939451340217,9,-8,-41
0.746195408579798,0.244948805978696,0.147102770123342,-15,-38,20
0.728331959153947,0.265245775138715,0.0524439877771421,15,-20,35
0.746914689238714,0.23446441370137,0.124827799297959,15,-11,5
0.728331959153947,0.200870342124619,0.096016947806507,-12,-32,32
0.678290525754384,-0.144152080900137,0.104947958766439,9,-32,-5
0.719749750385703,0.126599386821675,0.0806998801358527,9,-38,5
0.607821791275905,0.176843677285596,0.112074209910593,-3,-38,26
0.671243178960802,-0.112065100910378,-0.0380427164357083,-15,44,-14
0.665082652648281,0.115834540100425,-0.110088374771091,-12,35,38
0.725988626303983,0.153834025766071,0.138846491096819,-12,-32,8
0.570747887764087,-0.0338659236714303,-0.0238073128843432,0,38,-41
0.607821791275905,0.0803814885573933,-0.0701548270218765,12,32,44
0.749669493617268,0.0494258657185072,0.0958018043972629,-9,-11,23
0.69530959490352,0.245568430181013,0.0420608370625386,6,-44,23
0.569401264513926,-0.0414170108647438,0.0184914550630555,0,-38,-26
0.729369922063804,-0.271255659841554,-0.146178280063272,0,20,-17
0.725988626303983,0.237181051234531,0.140607590318927,0,-35,20
0.661283144263348,-0.155087724391911,-0.038321916858713,-12,26,-38
0.584590687114598,0.138917293007284,0.0904571212447796,0,-11,41
0.694274747619975,-0.164337424202309,-0.0630481049860132,-0,29,-38
0.630332257930514,-0.11710381762415,0.121530384877829,3,-35,-26
0.538473977674276,-0.138436196963463,-0.0822808710234863,-0,17,-17
0.744820674709149,0.268484290600866,0.116049401158415,-9,-20,11
0.555165037491515,-0.112942746996602,-0.0538909513003062,0,11,-11
0.572110286945208,0.0593530005971476,0.0767371373053553,-0,-11,32
0.692113181084434,0.122281328097732,-0.0516514419483791,-9,5,23
0.704368243569562,-0.187333551875465,-0.114720494935092,12,8,-11
0.710653529323003,-0.100143898331842,-0.0403641093818309,-3,44,-23
0.579490260724612,0.108501866542501,-0.0456912750357775,-6,8,44
0.670221827205117,0.208182722796028,-0.0500280459245,12,17,29
0.621516118051398,0.193761318391472,0.0264770295907977,-0,-41,20
0.643639614977069,0.170036083611653,0.100978313295296,0,-29,41
0.709851513092362,-0.0972241809875812,-0.0709677539727979,-3,17,-11
0.585186935198559,0.178728946324721,0.0689460620400176,15,-44,29
0.688375381073068,-0.145766840187012,-0.111702382755759,-6,29,-44
0.734171096851938,0.115867335425059,0.047450884749906,-3,-8,32
0.62693910387261,0.0689738201698069,-0.0810786074843676,-15,32,44
0.689490536866891,-0.188484844550102,-0.122192829245263,3,35,-32
0.729369922063804,0.174717838079155,0.107668488431633,12,-26,35
0.624559573147565,0.087622372248784,0.0901809084569025,12,-29,44
0.655218205070023,0.0358184136252357,-0.088741386066473,12,23,29
0.536546343034592,0.119437379956969,0.0506254534612493,-3,-41,44
0.749669493617268,0.249530450830444,-0.0324409665203302,3,29,14
0.741593476649169,-0.255383337890242,0.0823258531530764,3,-38,-5
0.534949844858617,-0.0670558066243203,0.0358599282881949,-6,-26,-11
0.694274747619975,0.243680584890848,-0.0445825281577285,-3,44,11
0.725376484756722,0.115032324548134,0.131453515784653,6,-41,8
0.623945794580719,-0.20052789792477,-0.00552147961137963,12,35,-14
0.553759351035694,-0.0528556311773346,-0.0574731059488829,-6,20,-23
0.746914689238714,-0.0900870077360767,0.144855192597242,-6,-44,-5
0.601668049313992,0.134747592587998,-0.0605873995086544,9,11,14
0.742767091148944,-0.230509476870044,0.0275261786027775,-15,-26,-17
0.688375381073068,0.23941393350991,-0.0326185224199875,-6,20,11
0.709851513092362,0.10409779727196,0.155851636782618,-15,-11,32
0.657824380911801,-0.199328171663598,-0.12825923385622,-6,35,-41
0.724323355213935,-0.0639335720926771,0.055261517879936,12,-11,-29
0.544639571642146,-0.0951860715106043,0.0245066838138705,0,-38,-11
0.553759351035694,0.0561595261828554,-0.0799827596376134,-3,8,14
0.677418106770596,0.0674674954992623,0.0859651917039053,3,-23,29
0.635452412185581,-0.036857449872503,0.0778054044565248,9,-26,-32
0.676282325842583,-0.151286019989302,0.102187046274978,3,-26,-41
0.663145670536081,-0.0902736890341255,-0.046322834593245,9,35,-32
0.6873934437238,-0.0392919278753721,-0.0793286523656363,-15,41,-41
0.635452412185581,-0.0663717451761459,-0.0225162517048422,-0,35,-17
0.674838861731748,0.217997089166039,-0.135383405677162,3,23,26
0.714310417705074,0.241090172533289,-0.113580371015909,6,44,35
0.6873934437238,-0.0638459646572452,-0.0932561702359525,3,11,-14
0.529955278389263,-0.101030630502973,-0.0607574156828802,12,41,-44
0.672939579801995,-0.207749988432467,-0.0424432273344801,12,8,-32
0.70745945964151,-0.227765074889637,0.0262192690706922,0,-23,-32
0.561435568347364,0.0453334606932319,-0.0427711921452131,-9,32,14
0.69530959490352,-0.2469479581352,-0.0686869979290244,0,44,-29
0.588074427507266,-0.074210891049259,-0.0254840202446179,9,23,-14
0.746195408579798,0.210536553687916,0.0812071616121966,6,-32,11
0.70087913825397,-0.107399026949848,-0.134821085105584,-6,14,-5
0.670221827205117,-0.223805749666797,0.134130680496189,9,-5,-17
0.6873934437238,-0.183370831962164,0.127881424729155,6,-11,-14
0.689490536866891,-0.11278173454444,0.121987904034747,-9,-5,-5
0.628679750842623,-0.194169167026912,0.0444203314451924,-9,-11,-5
0.692113181084434,0.0995282847850084,0.132647417018418,-9,-17,44
0.617272909651303,0.0547538464948812,-0.110683111014895,-6,5,35
0.665082652648281,-0.0669414144860488,0.0994353611284684,-9,-35,-11
0.495351765093964,-0.0963417552180425,-0.0616714721727275,-15,17,-32
0.672300308075925,-0.0805893874323977,-0.108366781451211,9,38,-20
0.676814692202976,-0.168139941830903,-0.132333168223657,0,29,-20
0.7113445858335,-0.168578013000571,-0.064821784714795,-6,23,-35
0.553759351035694,-0.0298414827949763,-0.075707910255648,-12,44,-41
0.635452412185581,-0.0311689301175971,-0.0356660567060086,6,41,-20
0.725376484756722,-0.125752878334019,0.0312848393474221,-0,-20,-23
0.630954003706474,0.0223112891143562,0.0561574036119778,0,-23,14
0.584590687114598,-0.178243294449026,-0.0814702377115814,-9,23,-35
0.617272909651303,-0.0344256905562353,0.0725002531839593,9,-5,-32
0.554391796520751,-0.140267944898656,0.0851004485566754,6,-8,-41
0.676282325842583,-0.0317109526110674,-0.0653111964520212,-9,32,-35
0.655218205070023,-0.191416398904193,0.0569317680068009,-0,-44,-32
0.685735842055657,-0.135272058717129,0.040850758708529,0,-17,-5
0.704368243569562,0.157728549107216,-0.109313902065385,-15,26,8
0.475744725429751,-0.0558023399336591,-0.049079812738041,0,44,-41
0.704368243569562,0.115708402210682,0.0588634209066236,-15,-14,17
0.728331959153947,-0.117011693558446,-0.0799139123069546,-3,23,-11
0.709851513092362,-0.0951393386651476,-0.0373464305124415,-3,20,-14
0.723639622493212,-0.258742000303706,-0.07605185946323,9,38,-23
0.732903706648184,-0.193633177595642,-0.136018367926839,-15,11,-11
0.514973806558807,0.110099783120795,-0.0586721758172793,15,23,32
0.534949844858617,-0.0164658084986152,0.082782791709355,3,-8,-26
0.742767091148944,-0.13329302048959,-0.124084417797211,-15,8,-23
0.473719701298711,-0.035773417010401,-0.0248462104283039,-0,14,-14
0.536546343034592,0.0576731283951215,-0.0206559869331075,-15,23,29
0.643639614977069,-0.110626310444551,-0.0986902626974109,-12,14,-29
0.618008860809287,0.130789361097344,-0.117952874710846,0,5,20
0.612071016808189,-0.199225786170055,-0.0877810498088675,-9,29,-11
0.637328461176957,0.0748310728209057,0.0486638270503457,3,-38,23
0.744820674709149,-0.185906095140532,0.0737910812698212,-6,-32,-32
0.595950787783341,-0.0956332399252201,0.0470110623984448,0,-38,-29
0.513238824635518,-0.0406370307473525,-0.0511742796128193,-6,8,-38
0.686272740723022,-0.0862344040893728,-0.0681993275288823,-3,8,-20
0.69530959490352,-0.152756737250826,-0.0806705844672859,0,8,-38
0.590951995220188,-0.0671630879113904,0.0597335136609672,0,-23,-11
0.613351488152467,-0.203476067619692,0.0393718630012231,0,-20,-38
0.507584807863186,0.0479811066226159,0.0389334352818865,-9,-41,20
0.672939579801995,-0.116711659451283,0.0531965812525446,12,-23,-17
0.615515734027334,-0.0816774797453731,-0.0403336136857852,15,32,-8
0.580184613695909,0.118601289833033,0.017818028590721,9,-11,41
0.739425759891241,-0.267427635784468,0.145530828661512,15,-29,-35
0.605997472595742,-0.157536194055674,0.0907330083110901,-15,-20,-38
0.719749750385703,-0.203188150034363,0.139987429170989,0,-32,-44
0.728331959153947,-0.11129593324496,-0.0950191741441998,15,44,-41
0.64729023688764,0.125258885086452,0.0747261891357127,-0,-38,5
0.671243178960802,0.0653495184874102,0.0597345354603784,0,-17,14
0.705517835051553,-0.238423068991456,-0.0397894514356343,-15,17,-23
0.701955933426248,0.0536016218674639,0.138888594384688,15,-8,17
0.742767091148944,0.197118893799811,0.0911749822250443,-0,-26,35
0.651536578339585,0.208160379062132,-0.132977490932082,9,32,44
0.559651490138218,-0.0880272874006511,-0.0214423117288655,12,8,-44
0.662140511517508,0.0834341025738878,0.104643216683735,-12,-5,14
0.582540519750416,-0.0405330085125905,0.0932978491480278,-6,-20,-5
0.633388584321909,-0.155455459984635,0.0699242484466364,6,-17,-38
