X,Y,Z,Roll,Pitch,Yaw
0.690352833447606,0.0788884619633321,-0.0978437091473225,0,23,8
0.696368302066907,0.108248060601764,-0.0501816890264322,6,41,32
0.657741287620517,0.0650008314657305,-0.0706009791889097,12,8,26
0.540703309988995,0.146813314889544,-0.0329551028306363,-0,11,26
0.590712304407979,-0.177928447277976,0.0667101529109954,-0,-8,-20
0.48997916177345,-0.0876384655018863,-0.0100415745087753,12,26,-17
0.694180437803836,0.157655627100887,-0.0991329255915733,-12,5,38
0.518926215219487,0.0806992457647139,0.0104441698637141,9,-11,29
0.675450846023908,0.176071364302986,-0.0843394028460287,15,5,38
0.61011032297514,0.0616074304646721,-0.0346386321910152,-0,35,23
0.638891588987312,-0.0735373693317983,0.0684333401884198,-6,-38,-44
0.493280050796424,0.0301589790103735,-0.0203921122769935,-12,38,29
0.589120281387739,0.178164526964899,0.0522406898231833,15,-41,14
0.639930748831884,-0.171470074575408,0.112114876773323,0,-20,-5
0.451439938310401,0.0277400829804072,-0.0455866734267208,-9,32,29
0.678238668223964,0.0579180514207281,0.0105333282362444,6,-29,17
0.671432555944898,-0.0919322807912143,-0.0840924354759227,-12,32,-26
0.554414863270403,-0.0279489076074749,0.0858039505743748,12,-41,-26
0.615253734461028,0.0887035737720243,0.112038798376812,-9,-41,5
0.657741287620517,-0.134821179194369,0.127068241854435,-0,-14,-5
0.589720267596107,0.0362255196223811,-0.0188073320943425,9,26,35
0.551137306358028,0.0782198741433562,0.0340429380365606,6,-44,23
0.561611361922115,0.0769414432273882,-0.0339897809941273,9,5,38
0.661388148966033,-0.196570202798814,0.0611444527709812,-6,-17,-14
0.538368102233056,0.0535160484347478,0.049974209741274,0,-35,41
0.591872442892971,0.140375856191401,0.0956541419440332,15,-20,41
0.690352833447606,0.181090044226021,0.131094851472082,-3,-32,5
0.657741287620517,-0.151595561637805,-0.0964043868033662,6,14,-35
0.674801035291353,-0.116269775412758,-0.126003925968624,0,29,-11
0.464622812014788,0.114833204447882,0.0473296349996229,-15,-38,17
0.638891588987312,-0.181672842943623,-0.111896379258618,12,17,-26
0.679656715960071,0.220133471649975,0.0354119746693113,12,-11,23
0.681359966600038,0.0663022784294844,-0.03775499907332,-9,26,41
0.678238668223964,0.075317885794455,0.10630692695474,0,-41,23
0.478413355958806,-0.0793952119472056,0.0539284590953798,-12,-44,-11
