X,Y,Z,Roll,Pitch,Yaw
0.568334499299308,-0.115808064756146,0.0483978350553658,-9,-8,-35
0.546712482073549,-0.093099399651279,0.0535997975018244,12,-32,-5
0.582170770024327,0.0597728585282459,-0.059699585184733,-6,32,29
0.666037307451533,-0.101310839996953,-0.132099069811055,6,5,-14
0.650419697063281,0.20351593491246,0.0271225656201643,-3,-8,29
0.560943442610718,0.0949523815095604,-0.0153102308604867,6,38,29
0.680821335797141,-0.0636661833956225,-0.120311517321395,-12,17,-11
0.465792689492079,0.0934644346052831,-0.0144533661774256,-12,23,17
0.533247018597127,-0.0745905071382863,-0.0451709585844497,-0,17,-14
0.674214761832557,0.125429705824114,-0.0778223074725187,3,29,8
0.651027234879482,0.20321757367522,0.128904366380171,-3,-8,23
0.621517863106549,-0.207530710831479,-0.0543587096454603,-6,11,-29
0.566016163598631,0.0727469962345747,0.0157922316786691,-3,-20,41
0.692588865277148,-0.154523499373509,0.040298294286094,0,-41,-5
0.50394067047625,0.138159503439161,-0.044111812413196,15,14,44
0.611898076410779,0.19129042878526,0.116445895340545,12,-41,29
0.683493684208594,-0.067963181471679,0.0623398009353853,-15,-44,-44
0.693820251105141,-0.249904014784311,-0.136579210451514,6,35,-41
0.598657219788465,-0.094845703140651,-0.0209064793386392,9,5,-5
0.528505124864216,0.130555281716437,-0.0757755078983828,-12,35,23
0.650419697063281,-0.141583017367907,0.0954174538390647,-6,-17,-32
0.570698280951833,0.175028077552734,0.0337401634265292,-0,-11,29
0.542776644893276,0.112845710182805,0.050096381662305,0,-29,11
0.586556904588245,0.0194389515531668,-0.0202847618519497,0,14,20
0.649367265209625,-0.201620503864842,0.0366085710939576,-9,-17,-11
0.500590696019189,0.0742886105116085,0.0148499640645275,0,-5,44
0.541291064862585,0.160739015165595,0.0424233680423945,0,-11,38
0.596557416000004,-0.110040561153135,-0.0689810270331361,-12,17,-20
0.55913527232869,0.0449336215533026,-0.0403756757114059,9,23,32
0.596557416000004,-0.0549449774548937,-0.0590999694885294,-0,20,-17
0.639652104582741,-0.179490467549973,0.0277907674006521,3,-26,-11
0.499197936513888,-0.0305114150646584,-0.063510833884142,12,11,-41
0.506616187767054,0.0871942811799653,-0.0272854728663985,-15,41,41
0.666037307451533,-0.110213752284541,-0.134495085515245,-12,14,-20
0.688895120453177,-0.0917080357136801,0.0652101702196795,-12,-20,-32
0.612496009122752,-0.112986215518432,-0.0268198887177628,-15,38,-14
0.69976527650755,-0.130254807219805,0.0828960767927798,-3,-35,-29
0.533931064512885,0.117028887972817,0.0273868022725395,-0,-26,23
0.675354268573975,-0.0772166057156086,-0.0585346683141675,-12,35,-44
0.535348535717188,-0.11336308970624,-0.0406073881951807,15,8,-29
0.641069289064906,-0.0590787588881576,-0.0959753746632121,-6,32,-23
0.633575629478494,0.0516747525355633,0.0790668612065328,-6,-5,20
0.534622729324708,0.0315360421643086,0.0812647391862938,12,-41,23
0.540643872069281,0.154895034357604,0.0650851612472836,12,-20,8
0.64854627531437,0.0967128735175484,-0.015652911271418,-3,11,20
0.62519284973435,0.0374700955955886,-0.058906297706533,-0,14,35
0.693140471975716,0.059621378615207,0.147478722254558,15,-35,29
0.531776104981033,0.143495233231368,0.0609280523647065,-0,-38,26
0.678727161284482,0.17541507326605,-0.140065583917402,-12,23,5
0.599811422944681,-0.104629205226174,0.0667458742653544,6,-20,-26
0.652985244233448,0.14503291245047,-0.0963584887821358,-3,5,5
0.548302452341881,0.145273380375181,-0.0257921899745388,-3,14,20
0.573262118788374,-0.164456118392795,0.0857488534117446,-12,-5,-35
0.542776644893276,0.0592595444744926,-0.0774096486252794,15,32,17
0.65761958042106,-0.113774477086238,-0.0838794656420432,12,8,-41
0.637802262583241,-0.111493860609849,0.0926707738256645,-12,-8,-29
0.576737321066441,-0.0352059077598909,-0.0872770433198092,0,5,-29
0.647333180861515,0.159446343076997,-0.0381850852397732,-9,29,26
0.596557416000004,0.0667827737340763,-0.0378671082967133,0,32,29
0.621517863106549,-0.0195527232680275,0.0429461202180653,-15,-26,-41
0.694532017894859,0.24777350200988,-0.049765581335286,6,38,11
0.660166056734061,-0.0257735120297419,-0.0697087136916138,-9,17,-23
0.589910693557259,-0.0547984968675014,0.0544231605734709,0,-41,-44
0.582170770024327,-0.170823923022542,-0.0410265514236377,6,8,-23
0.601094934972151,-0.168136454688825,0.0919121800228434,0,-23,-35
0.688895120453177,0.172202612839628,-0.110812525154644,-15,41,17
0.619351748899451,-0.0322781476570211,0.068877455759635,-3,-35,-20
0.477449116347398,-0.0545229455181099,0.0357587657513085,3,-8,-32
0.627009610196036,0.156283179507122,-0.035703804370319,-15,41,44
0.697748316133502,-0.156991533143636,-0.125726301229551,-0,44,-17
0.552225701276462,0.0151586982379164,-0.0858497868069225,3,35,8
0.543560307206777,0.148493595450423,0.0240871094837546,-6,-8,41
0.639652104582741,0.126001375219359,-0.0871596737005673,-6,26,29
0.692588865277148,0.11288007018578,-0.0984348566165208,12,8,8
0.642951503748051,0.162600702003819,0.0871075802675664,-3,-20,20
0.456180818915854,0.0609303849262226,0.0455970549986364,-0,-29,17
0.649367265209625,0.194759215459976,0.0566482732141259,-9,-41,20
0.680821335797141,-0.0795627187593955,0.110710000130843,-6,-8,-38
0.667812647740627,-0.0706487079387585,0.0606852516436117,-12,-35,-26
0.69976527650755,-0.221044408949988,-0.0132054126602601,0,32,-14
0.611175137591238,0.179754894524515,0.0570024552302292,-12,-14,8
0.519015316001994,0.108188269810024,0.0217868470384803,-6,-41,5
0.649892049668741,0.168217981860497,0.125635553908726,-9,-44,38
0.658938538475124,0.203973431721722,-0.106806087460347,12,8,17
0.61409095019659,-0.0941954165925325,-0.0275405079647012,-3,20,-32
0.607672958441374,0.185249726207304,-0.0381207656238566,15,5,17
0.649892049668741,0.0756279722151636,-0.0297707173176627,-9,38,8
0.531776104981033,-0.0631408394123731,-0.00959349213950325,15,23,-32
0.614796794591752,-0.109238021799305,-0.0802558408822701,15,20,-32
0.49130240063501,-0.0850437027843347,0.0169023620435676,-0,-35,-26
0.649892049668741,-0.152287089547222,-0.0324677372228303,-9,11,-5
0.697748316133502,0.105819638275022,0.141401543200211,0,-17,35
0.565498142799194,0.0819997759887442,0.0816424560016142,3,-5,26
0.674214761832557,-0.17972987922647,-0.0939187297286292,-9,44,-44
0.693140471975716,0.210947603147667,-0.0741442876713076,0,17,44
0.62519284973435,-0.118653465250263,0.04511477884431,-15,-29,-14
0.568334499299308,-0.146802894976079,-0.0768417797984056,6,35,-5
0.599259559139979,0.0902206999679003,0.0125521244424684,6,-32,8
0.652985244233448,-0.0968850653324079,-0.0803817652388903,-6,41,-41
0.689718542246047,0.116371166474286,0.0312869964743578,12,-23,20
0.676695138908902,0.0727138287034583,0.0276263261508483,-12,-44,17
0.675354268573975,0.103044153621035,-0.0862449392928374,-3,26,41
0.685346494311261,0.132278660913385,0.0708543462493015,-15,-32,8
0.533247018597127,-0.137294796493569,0.0464144512299271,6,-38,-44
0.563218320858287,-0.129080993280006,0.0245718870945751,-9,-14,-29
0.4603971246973,-0.0446972951708046,0.0422714945769085,-9,-14,-17
0.599259559139979,-0.177726616655336,-0.0684134040903184,0,44,-8
0.601094934972151,-0.148260247815212,0.0698347214335901,3,-14,-44
0.658938538475124,-0.104614247743983,-0.0637060023814543,-12,26,-26
0.638607290087213,-0.0930326338399688,0.0922913258442217,-15,-5,-32
0.61409095019659,0.172505422164027,0.0802132232393529,12,-23,23
0.61835016464293,-0.206402399393426,-0.0786407947553014,15,29,-38
0.675354268573975,0.159180929105687,0.134245704224449,-3,-5,38
0.661242829633455,-0.183365128484675,0.113163797891472,-3,-11,-23
0.695456788384977,0.248498166891906,0.140559986067137,-15,-20,29
0.573262118788374,0.167698753635716,0.042377483503419,12,-5,38
0.464370590807483,-0.0619896215450429,0.037772914942268,-6,-26,-32
0.683493684208594,0.154827394379709,-0.126612861258907,9,29,5
0.504883508233894,0.128567216955934,-0.0284342438964624,-3,41,41
0.548302452341881,-0.153574714489449,0.0785133160957781,6,-26,-23
0.697748316133502,0.243489584073562,-0.0768711699310956,-9,20,32
0.689718542246047,0.233465306607517,0.0474869851965255,-3,-41,11
0.546712482073549,0.0615416305801503,0.0596961239161184,-0,-38,17
0.60835375607047,0.0686429491355181,-0.112409878907625,0,26,17
0.596557416000004,0.190679415943049,-0.106283180794768,-6,29,44
0.627009610196036,-0.0822486412930021,0.0809346084207028,-0,-26,-11
0.517547707629429,-0.103530378004226,-0.0276134876852489,-9,23,-14
0.592952609947628,-0.0631417516945184,-0.102432879426372,-9,29,-11
0.652985244233448,0.212712824145146,-0.0729778738886687,-15,44,20
0.61409095019659,0.154416179041918,0.0734408645067794,-9,-41,17
0.546712482073549,-0.109016511612318,0.0149651651115158,-3,-32,-23
0.498302831734648,-0.0980401311726386,-0.0333525039253515,6,17,-5
0.692588865277148,-0.239231449631455,-0.0534909059612379,12,32,-29
0.599259559139979,-0.151980032580538,0.0257866477770905,0,-23,-17
0.616430789872564,0.126991710509052,0.107412456559939,6,-11,23
0.589910693557259,-0.0724544692827262,-0.0889423596931058,-3,23,-14
0.616430789872564,-0.104189366871781,0.100781975539648,-9,-11,-44
0.533931064512885,0.0715603727073592,-0.00707491296264616,15,35,35
0.658938538475124,-0.139969894995185,0.123582024390116,-12,-20,-38
0.592952609947628,0.0617689835103829,0.0356856134971137,-15,-23,20
0.694532017894859,0.209396378346604,0.108894644418472,-9,-11,29
0.588311690066343,-0.0681434607432802,-0.0380432630034351,15,32,-35
0.55913527232869,-0.149760554714897,0.0889574421746122,-0,-35,-20
0.692588865277148,-0.190350863810995,-0.0717429677625493,0,11,-23
0.689718542246047,-0.0504945785094551,0.033889587669619,6,-14,-5
0.667812647740627,-0.0816201183994613,0.134528920279248,0,-20,-14
0.555175741608155,0.0463800906240473,0.0127128239425425,-6,-20,23
0.619351748899451,0.0647683829100133,0.0419939655064157,-12,-11,5
0.521773644300683,0.146236175807225,-0.0376182844863896,6,14,35
0.64854627531437,-0.21240306035834,0.112163748951939,15,-29,-29
0.621517863106549,0.117649592320271,-0.0263818149113198,3,38,23
0.588311690066343,0.162588228616484,-0.0784827899461922,-15,29,26
0.616430789872564,-0.0375718507181702,-0.0765765557333283,-6,5,-44
0.616430789872564,0.0485998043814838,-0.0901082418167299,0,38,38
0.530937427085926,0.0767431319039406,-0.0167608134421569,-15,23,26
0.664253310545153,-0.149382781448088,0.0566967649919354,12,-35,-29
0.506616187767054,0.0553846146681908,0.0185855055329123,-3,-5,17
0.601094934972151,-0.0560075886409825,-0.0488157199624047,3,41,-29
0.558537250832293,-0.138874048128116,0.0185974901250313,-12,-20,-11
