X,Y,Z,Roll,Pitch,Yaw
0.586701266965606,0.155101572372064,0.0157011386933009,15,-11,23
0.603383179614946,0.0668453835438301,0.0852112337328641,-3,-29,17
0.63280923342862,0.121653085740785,-0.12347728449332,-12,23,11
0.686138234094403,-0.183509568873302,-0.0814027664361032,-9,35,-41
0.652207407756995,0.170700922748501,0.0327059703481666,-0,-17,23
0.606982005369566,-0.162836351165963,-0.111561764693703,9,23,-26
0.60420271990185,0.166212558983817,0.086842291622341,3,-32,41
0.659645977099731,0.178545739998056,0.125899896249694,0,-26,29
0.639040508400109,0.0881334589962574,0.0146189648626251,-12,-14,17
0.677421986554706,-0.205966803876335,0.124424756798313,-0,-44,-38
0.675384178127325,0.138095015144239,-0.0433737795086032,-3,20,35
0.549113522852332,0.138975870037109,-0.0826889148501834,-12,41,38
0.675384178127325,-0.145125001392954,0.0662343731573334,-3,-32,-5
0.528796310334378,-0.10370635387217,0.0743555964369271,15,-17,-41
0.695983053555649,0.150793503516915,0.056627846550683,15,-26,32
0.482377543335665,-0.0528024657159632,-0.0266479953659177,15,35,-41
0.69374171592832,0.166207024784462,0.0288413261170356,12,-38,8
0.684683440804108,0.0988953688732968,0.101608318218992,12,-11,41
0.653161520136503,-0.207975730099536,-0.0342266637488094,-12,14,-23
0.578430525718324,0.0609960387475634,-0.0564140427151616,3,44,32
0.609213056391191,-0.182803827207076,-0.0916380469818121,-3,11,-5
0.604751088836251,0.19739586570956,-0.0963953214154314,9,38,35
0.650576576909613,0.0272701076631459,-0.0637393653935545,12,23,14
0.690347047905337,0.203567117242563,0.0470416530831736,-9,-35,26
0.606982005369566,-0.193823782008991,0.0496737840966893,-12,-41,-29
0.502473899289008,0.0130984752844563,-0.0591730452709976,15,17,5
0.678549155526381,-0.177493772604178,0.0473492139493863,6,-41,-8
0.684683440804108,0.0709510717303282,0.145357664641411,0,-14,41
0.60420271990185,-0.0935775827593175,-0.0807514286023962,-3,44,-29
0.699580824298758,-0.0517005830162653,-0.047490567914026,0,17,-44
0.687745007009608,0.202055117200395,0.0922934778473998,0,-26,23
0.654417886732004,0.053350538188102,0.099054973801797,-3,-32,29
0.482377543335665,-0.11827188333201,-0.0398524753209151,6,29,-32
0.690347047905337,0.0980269562452494,-0.139262872521162,-15,41,23
0.542023999845194,-0.0341255932629545,0.0239771045952992,0,-5,-11
0.565542428076877,0.107026169896465,-0.0767690738174374,9,35,44
0.536030573015916,-0.085443736537069,-0.0283578464944254,-6,5,-26
0.454829294889801,0.0252052085146681,-0.0346303976980111,-12,20,14
0.659645977099731,0.171092937750583,0.137016824322225,-3,-20,23
0.573017119153004,0.0352935155581123,-0.0730443782514313,6,5,32
0.61091299719682,-0.172306190197751,0.0920928435567119,12,-5,-41
0.673046251896666,-0.173491330806892,-0.114943244735609,-15,44,-17
0.681462793111049,-0.110896618242111,-0.0630049317070411,-9,5,-29
0.678549155526381,-0.211384904425376,-0.0460710892188912,6,17,-17
0.5144094796585,-0.0450535485375118,0.0345869722617492,-9,-32,-38
0.622939275878148,-0.0830908226456748,0.105932474937317,-0,-23,-26
0.684100752295476,0.0875111227713088,-0.0497847386004341,-12,23,5
0.505162091199896,-0.0572627355048459,0.0139098818515629,-9,-29,-14
0.687153670599523,0.0867442090155894,-0.0676573591733087,9,32,5
0.579014313268055,0.0951618210271776,0.0645458299320211,12,-14,11
0.69374171592832,-0.055637321455595,0.0648493607721655,-6,-35,-5
0.660361102987991,0.0321661327518614,0.0363115775333892,-15,-14,38
0.593618182519364,-0.192232849119213,-0.055341275743581,12,23,-41
0.650576576909613,0.112873963650565,-0.0946628672213221,-3,38,35
0.531971443971251,-0.131784948135332,0.0492947440133713,15,-26,-20
0.591162399884618,0.0723595237014956,-0.0666601294140326,15,23,20
0.675384178127325,0.222421319256026,-0.0616743044280109,-6,17,11
0.463550140675256,-0.0928282008579504,-0.012635340480047,15,14,-35
0.61091299719682,0.195400703633608,-0.0814177062115551,-3,44,17
0.686138234094403,0.235415257633817,-0.133355720785548,-3,5,32
0.665661106179257,-0.227269205682865,-0.112403665524419,-9,14,-32
0.624087407098702,-0.107504978407379,-0.0557674175814099,-3,17,-11
0.639040508400109,-0.192076929267407,0.0480009206173992,0,-26,-17
0.639855733313715,0.20975226818044,0.0585444032810106,15,-38,14
0.644981779016672,0.0622743370871808,-0.0798984098641052,-0,5,14
0.452897533136262,0.0753367818122178,0.00892197631928751,0,-17,26
0.698850547178141,-0.245407045286987,-0.063880789425884,-15,8,-14
0.637848464532952,0.0491715735548055,-0.052845207400799,-6,26,8
0.669756950073011,-0.0827256310482861,-0.0479406319635817,15,44,-26
0.697477560728504,-0.193769700566153,0.114412668898749,9,-29,-20
0.687745007009608,0.0817966301800387,-0.0614137934301014,12,38,17
0.460005400210759,0.0734932856049046,-0.0459376631567652,-9,41,29
0.493588103590733,-0.0604203303827351,0.0339275834563369,-0,-23,-8
0.590492794723446,0.0724042930693466,0.0599251690793236,-12,-5,32
0.673046251896666,0.151470290673651,0.114822840667643,15,-20,38
0.557759246555947,-0.0642960466918042,0.0673190353434811,-12,-5,-20
0.687153670599523,-0.224931488961676,0.130595880605792,-0,-14,-11
0.671722201905439,-0.100405481964174,-0.0799180188008557,-9,41,-41
0.590492794723446,0.0932182148743256,-0.0290176766579136,-9,44,38
0.678549155526381,-0.196460921913956,-0.130595836941918,-9,14,-41
0.604751088836251,0.183094411618552,-0.101321955524597,-15,11,35
0.696624224111406,-0.0595728490648226,-0.103196600352711,-12,35,-26
0.578430525718324,-0.17844780220516,-0.0751065406883669,-3,5,-14
0.454829294889801,-0.0523050811362043,-0.0400201993904835,-0,29,-44
0.691206170792527,0.163101176754948,0.0119100588476447,-15,-38,11
0.575173732439359,0.15458935979777,-0.0907281803843786,3,8,38
0.451713453657162,0.0583259656015612,-0.0340925007262809,-15,35,14
0.604751088836251,-0.120160437184552,-0.0553220974894468,6,44,-41
0.645590915782217,0.199579131372679,-0.0656481074127575,9,26,8
0.614635639844348,0.158265612113513,0.0749087469545031,15,-38,20
0.506981164656131,0.0698485891751281,0.010761176016217,-15,-35,11
0.639040508400109,-0.0678133966006564,-0.10706232539703,9,38,-17
0.698025991828856,0.110646777077007,0.0767266255515467,-0,-38,11
0.663176356846633,-0.0436927917502937,0.111994261292084,15,-20,-5
0.602066077072218,-0.0319195819323698,-0.0822258179730109,-9,32,-17
0.607596953236139,0.0972824803310439,-0.061695772636677,3,26,20
0.604751088836251,-0.136252527324835,0.0924454973462985,-0,-35,-23
0.687153670599523,-0.209307669288064,-0.125777836375963,3,38,-32
0.681462793111049,-0.12479423593246,0.0770478378989067,9,-23,-41
0.654417886732004,0.105565297868849,-0.114051923560948,-15,44,35
0.584949652220446,-0.182984163262711,0.0772462264644244,-6,-5,-20
0.648232378088442,-0.0398666092252767,0.0805141946152574,-0,-35,-38
0.665661106179257,0.0604197122148915,0.0474100902608997,6,-38,17
