X,Y,Z,Roll,Pitch,Yaw
0.667344324817678,0.122263166786528,0.0281656357922538,12,-44,38
0.682180419366763,-0.178244888669203,0.137730619907507,6,-32,-38
0.667344324817678,-0.0804069497812847,-0.117101204981282,9,14,-35
0.680002052587725,-0.0740898586512587,-0.0493906251376085,9,17,-35
0.647566445883507,-0.0768312844314232,-0.0635711532033723,3,20,-20
0.657550145989624,-0.199397882401364,0.0424811751161758,3,-17,-35
0.596684471862615,-0.190348166011638,-0.0522929571440422,12,17,-17
0.680002052587725,0.132620891243441,-0.0937720139706015,-3,44,26
0.597213561929825,0.160026645820117,0.0887675124310594,9,-44,29
0.57582509911004,-0.0362141358767504,-0.0781938577178617,-0,32,-17
0.596684471862615,0.0813472455048051,-0.0750229613040926,9,41,23
0.601855431697945,-0.103043385261261,0.0720163940488573,3,-5,-35
0.682180419366763,0.13536088139602,0.0580417964133123,-6,-5,32
0.688302522756107,0.112916771149767,-0.149155370987921,-12,11,35
0.613928517527273,-0.175132825609267,-0.063174879569854,12,41,-20
0.613928517527273,-0.0688428982501147,-0.0449188770205955,12,41,-14
0.642679770221892,0.218966702982234,0.111637278068378,-9,-41,20
0.50725741920087,-0.075143280136839,-0.0333894385060048,3,8,-29
0.595432610095564,0.188918932016403,0.106141932028272,0,-41,35
0.604805976359224,-0.124481706505053,0.0437456519211128,12,-11,-26
0.64906728026184,0.0405456251573007,-0.059609258472854,-9,29,17
0.652765903642412,0.0967214981917864,0.090842254582552,15,-11,26
0.670263859636953,-0.013049443527103,-0.0490683999024577,-9,26,-26
0.657550145989624,-0.177247789366798,-0.0420846616376773,-0,44,-44
0.605651850935386,0.16789168016177,-0.104069178363819,-15,35,26
0.514623525617729,0.112781467499258,0.0438555412210864,15,-38,20
0.620095513538889,-0.0249118075682992,0.107516162162922,-9,-11,-11
0.601855431697945,-0.0530835340294197,0.0566385326853173,6,-38,-29
0.689646263691868,0.217266460812833,-0.0341063009953115,-12,11,17
0.49801971121373,-0.106124594174374,-0.0280212002244033,9,14,-11
0.574179997871776,0.181564412229388,-0.0897911457729146,9,8,29
0.589460391393874,-0.169962470457343,-0.0894928625701038,-12,17,-44
0.676162630390277,-0.0893669165440105,0.0209431375930021,3,-26,-17
0.539323700142752,0.0533296144078321,-0.0259852693677143,-3,14,11
0.687404661880587,0.214980685144797,0.12954367625788,-6,-26,26
0.678130293287732,0.124019579047616,0.114929184162227,-15,-35,35
0.572439581225237,0.17557758202884,0.0586556971157942,3,-32,5
0.642679770221892,0.197617574289725,0.118010849882599,-6,-44,11
0.488160415447532,-0.131525772755919,-0.0487864917202388,-12,5,-5
0.644152832020624,-0.180744996036389,-0.0282448196797246,-3,32,-8
0.685523594374522,0.0424001713479061,0.059595226214702,-9,-14,29
0.530515027803916,-0.12850213504326,-0.0331146919100168,-0,29,-8
0.607488101513453,0.165910979360186,-0.0363592166149084,12,5,38
0.599376028103998,0.0560754857461505,-0.0256412778439375,-0,26,29
0.67262790158444,-0.0818280066194883,-0.0810578868660344,-0,20,-41
0.468561216006953,0.0717574028876639,-0.0242637027444916,-6,26,8
0.505164160270469,0.0396241152189066,-0.0202069864229592,12,17,35
0.68614667963749,0.14958590039986,-0.0746505085476549,-9,11,38
0.597213561929825,0.069902107232564,0.0945344895301603,12,-8,11
0.578479854636502,-0.141734201235834,0.0391877235080323,-9,-8,-8
0.667960682252505,-0.0917734025640699,0.108615903543835,6,-20,-8
0.624480941967577,-0.100057128079749,-0.0912964819585616,15,38,-8
0.494307490845408,-0.134499817491443,-0.0594912262756034,6,11,-14
0.616159238445519,-0.0943321045063244,-0.0294886096320225,-0,17,-8
0.497425708603731,-0.0677426202690049,0.0470325359549518,6,-14,-32
0.669577301547046,0.209881867259721,0.0604846069308377,-9,-20,20
0.604115914391726,0.172397670747203,0.0974563467966985,15,-17,23
